Year,Full Name,13-24 Diag Cases,13-24 Diag Rates,25-34 Diag Cases,25-34 Diag Rates,35-44 Diag Cases,35-44 Diag Rates,45-54 Diag Cases,45-54 Diag Rates,55+ Diag Cases,55+ Diag Rates
2018,Jefferson County WV,,,,,,,,,,
2018,Jefferson Davis County MS,,,,,,,,,,
2018,Jefferson Davis Parish LA,,,,,,,,,,
2018,Jefferson Parish LA,19,32.9,36,57.2,21,38.7,15,27.7,5,3.7
2018,Jenkins County GA,,,,,,,,,,
2018,Jennings County IN,0,0,0,0,0,0,0,0,0,0
2018,Jerauld County SD,,,,,,,,,,
2018,Jerome County ID,,,,,,,,,,
2018,Jersey County IL,,,,,,,,,,
2018,Jessamine County KY,,,,,,,,,,
2018,Jewell County KS,0,0,0,0,0,0,0,0,0,0
2018,Jim Hogg County TX,0,0,0,0,0,0,0,0,0,0
2018,Jim Wells County TX,,,,,,,,,,
2018,Jo Daviess County IL,,,,,,,,,,
2018,Johnson County AR,0,0,0,0,0,0,0,0,0,0
2018,Johnson County GA,0,0,0,0,0,0,0,0,0,0
2018,Johnson County IA,,,,,,,,,0,0
2018,Johnson County IL,,,,,,,,,,
2018,Johnson County IN,,,,,,,,,,
2018,Johnson County KS,6,6.7,13,15.9,5,6,,,,
2018,Johnson County KY,,,,,,,,,,
2018,Johnson County MO,,,,,,,,,,
2018,Johnson County NE,0,0,0,0,0,0,0,0,0,0
2018,Johnson County TN,,,,,,,,,,
2018,Johnson County TX,5,18.2,0,0,,,5,22.5,,
2018,Johnson County WY,0,0,0,0,0,0,0,0,0,0
2018,Johnston County NC,,,,,5,17.8,,,0,0
2018,Johnston County OK,,,,,,,,,,
2018,Jones County GA,,,,,,,,,,
2018,Jones County IA,,,,,,,,,,
2018,Jones County MS,,,,,0,0,,,,
2018,Jones County NC,,,,,,,,,,
2018,Jones County SD,,,,,,,,,,
2018,Jones County TX,0,0,5,148.1,,,,,0,0
2018,Josephine County OR,,,,,,,,,,
2018,Juab County UT,0,0,0,0,0,0,0,0,0,0
2018,Judith Basin County MT,0,0,0,0,0,0,0,0,0,0
2018,Juneau City and Borough AK,,,,,,,,,,
2018,Juneau County WI,,,,,,,,,,
2018,Juniata County PA,0,0,0,0,0,0,0,0,0,0
2018,Kalamazoo County MI,0,0,,,6,19.5,,,,
2018,Kalawao County HI,,,,,,,,,,
2018,Kalkaska County MI,,,,,,,,,,
2018,Kanabec County MN,,,,,,,,,,
2018,Kanawha County WV,,,,,7,32,,,,
2018,Kandiyohi County MN,0,0,0,0,0,0,0,0,0,0
2018,Kane County IL,,,,,,,,,,
2018,Kane County UT,0,0,0,0,0,0,0,0,0,0
2018,Kankakee County IL,,,,,,,,,,
2018,Karnes County TX,,,,,,,,,,
2018,Kauai County HI,,,,,,,,,,
2018,Kaufman County TX,5,24.4,,,,,0,0,,
2018,Kay County OK,,,,,,,,,,
2018,Kearney County NE,0,0,0,0,0,0,0,0,0,0
2018,Kearny County KS,0,0,0,0,0,0,0,0,0,0
2018,Keith County NE,0,0,0,0,0,0,0,0,0,0
2018,Kemper County MS,,,,,,,,,,
2018,Kenai Peninsula Borough AK,,,,,,,,,,
2018,Kendall County IL,,,,,,,,,,
2018,Kendall County TX,,,,,,,,,,
2018,Kenedy County TX,,,,,,,,,0,0
2018,Kennebec County ME,,,,,,,,,,
2018,Kenosha County WI,,,,,,,,,,
2018,Kent County DE,,,9,37,,,,,,
2018,Kent County MD,,,,,,,,,,
2018,Kent County MI,,,14,13.5,7,8.5,7,8.9,,
2018,Kent County RI,0,0,,,0,0,,,,
2018,Kent County TX,,,,,,,,,0,0
2018,Kenton County KY,,,,,,,,,,
2018,Keokuk County IA,0,0,0,0,0,0,0,0,0,0
2018,Kern County CA,37,22.9,57,40.8,27,23.6,20,19.9,12,6.2
2018,Kerr County TX,,,,,,,,,,
2018,Kershaw County SC,,,,,,,,,,
2018,Ketchikan Gateway Borough AK,,,,,,,,,,
2018,Kewaunee County WI,0,0,0,0,0,0,0,0,0,0
2018,Keweenaw County MI,0,0,0,0,0,0,0,0,0,0
2018,Keya Paha County NE,,,,,,,,,0,0
2018,Kidder County ND,,,,,,,,,,
2018,Kimball County NE,0,0,0,0,0,0,0,0,0,0
2018,Kimble County TX,0,0,0,0,0,0,0,0,0,0
2018,King And Queen County VA,0,0,0,0,0,0,0,0,0,0
2018,King County TX,,,,,,,,,,
2018,King County WA,33,11,98,24,76,22.7,45,15.3,44,7.8
2018,King George County VA,0,0,0,0,0,0,0,0,0,0
2018,King William County VA,,,,,,,,,,
2018,Kingfisher County OK,0,0,0,0,0,0,0,0,0,0
2018,Kingman County KS,0,0,0,0,0,0,0,0,0,0
2018,Kings County CA,,,,,,,,,,
2018,Kings County NY,103,28.9,204,43,99,27.5,71,23.4,74,11.4
2018,Kingsbury County SD,,,,,,,,,,
2018,Kinney County TX,0,0,0,0,0,0,0,0,0,0
2018,Kiowa County CO,0,0,0,0,0,0,0,0,0,0
2018,Kiowa County KS,0,0,0,0,0,0,0,0,0,0
2018,Kiowa County OK,0,0,0,0,0,0,0,0,0,0
2018,Kit Carson County CO,,,,,,,,,,
2018,Kitsap County WA,0,0,,,,,0,0,,
2018,Kittitas County WA,,,,,,,,,,
2018,Kittson County MN,0,0,0,0,0,0,0,0,0,0
2018,Klamath County OR,0,0,0,0,0,0,0,0,0,0
2018,Kleberg County TX,,,,,,,,,,
2018,Klickitat County WA,0,0,0,0,0,0,0,0,0,0
2018,Knott County KY,,,,,,,,,,
2018,Knox County IL,,,,,,,,,,
2018,Knox County IN,,,,,,,,,,
2018,Knox County KY,,,,,,,,,,
2018,Knox County ME,,,,,,,,,,
2018,Knox County MO,0,0,0,0,0,0,0,0,0,0
2018,Knox County NE,0,0,0,0,0,0,0,0,0,0
2018,Knox County OH,,,,,,,,,,
2018,Knox County TN,6,7.2,24,37.7,9,15.5,7,11.9,5,3.8
2018,Knox County TX,0,0,0,0,0,0,0,0,0,0
2018,Kodiak Island Borough AK,,,,,,,,,,
2018,Koochiching County MN,0,0,0,0,0,0,0,0,0,0
2018,Kootenai County ID,,,,,,,,,,
2018,Kosciusko County IN,,,,,,,,,,
2018,Kossuth County IA,0,0,0,0,0,0,0,0,0,0
2018,Kusilvak Census Area AK,,,,,,,,,,
2018,La Crosse County WI,,,,,,,,,,
2018,La Paz County AZ,,,,,,,,,,
2018,La Plata County CO,,,,,,,,,,
2018,La Salle County TX,,,,,,,,,,
2018,Labette County KS,0,0,0,0,0,0,0,0,0,0
2018,Lac Qui Parle County MN,0,0,0,0,0,0,0,0,0,0
2018,Lackawanna County PA,,,5,18.9,,,,,,
2018,Laclede County MO,0,0,0,0,0,0,0,0,0,0
2018,Lafayette County AR,0,0,0,0,0,0,0,0,0,0
2018,Lafayette County FL,,,,,,,,,,
2018,Lafayette County MO,,,,,,,,,,
2018,Lafayette County MS,,,5,64.7,0,0,,,0,0
2018,Lafayette County WI,0,0,0,0,0,0,0,0,0,0
2018,Lafayette Parish LA,,,20,50.7,9,27.6,8,27.8,,
2018,Lafourche Parish LA,,,,,0,0,,,0,0
2018,Lagrange County IN,0,0,0,0,0,0,0,0,0,0
2018,Lake County CA,,,,,,,,,,
2018,Lake County CO,0,0,0,0,0,0,0,0,0,0
2018,Lake County FL,9,20.7,10,25.5,12,31.2,6,13.9,7,4.9
2018,Lake County IL,,,,,,,,,,
2018,Lake County IN,20,26.5,12,20.2,8,13,9,14.7,6,4.1
2018,Lake County MI,,,,,,,,,,
2018,Lake County MN,0,0,0,0,0,0,0,0,0,0
2018,Lake County MT,0,0,0,0,0,0,0,0,0,0
2018,Lake County OH,,,,,,,,,,
2018,Lake County OR,0,0,0,0,0,0,0,0,0,0
2018,Lake County SD,,,,,,,,,,
2018,Lake County TN,0,0,0,0,0,0,0,0,0,0
2018,Lake Of The Woods County MN,0,0,0,0,0,0,0,0,0,0
2018,Lake and Peninsula Borough AK,,,,,,,,,,
2018,Lamar County AL,0,0,0,0,0,0,0,0,0,0
2018,Lamar County GA,,,,,,,,,,
2018,Lamar County MS,,,,,,,,,0,0
2018,Lamar County TX,,,,,0,0,0,0,,
2018,Lamb County TX,0,0,0,0,0,0,0,0,0,0
2018,Lamoille County VT,,,,,,,,,,
2018,Lamoure County ND,,,,,,,,,,
2018,Lampasas County TX,,,,,,,,,,
2018,Lancaster County NE,5,7.4,7,15.9,,,,,,
2018,Lancaster County PA,,,5,7,,,,,0,0
2018,Lancaster County SC,,,,,,,,,,
2018,Lancaster County VA,,,,,,,,,,
2018,Lander County NV,0,0,0,0,0,0,0,0,0,0
2018,Lane County KS,0,0,0,0,0,0,0,0,0,0
2018,Lane County OR,,,,,5,10.9,0,0,,
2018,Langlade County WI,0,0,0,0,0,0,0,0,0,0
2018,Lanier County GA,,,,,,,,,,
2018,Lapeer County MI,,,,,,,,,,
2018,Laporte County IN,,,,,,,0,0,,
2018,Laramie County WY,,,,,,,,,,
2018,Larimer County CO,,,10,19.4,,,0,0,0,0
2018,Larue County KY,,,,,,,,,,
2018,Las Animas County CO,0,0,0,0,0,0,0,0,0,0
2018,Lasalle County IL,,,,,,,,,,
2018,Lasalle Parish LA,0,0,,,,,0,0,,
2018,Lassen County CA,,,,,,,,,,
2018,Latah County ID,,,,,,,,,,
2018,Latimer County OK,0,0,0,0,0,0,0,0,0,0
2018,Lauderdale County AL,,,,,,,,,,
2018,Lauderdale County MS,,,7,69.7,,,0,0,,
2018,Lauderdale County TN,,,,,,,,,,
2018,Laurel County KY,,,,,,,,,,
2018,Laurens County GA,,,,,,,,,,
2018,Laurens County SC,0,0,,,,,0,0,,
2018,Lavaca County TX,0,0,0,0,0,0,0,0,0,0
2018,Lawrence County AL,,,,,,,,,,
2018,Lawrence County AR,,,,,,,,,,
2018,Lawrence County IL,,,,,,,,,,
2018,Lawrence County IN,0,0,0,0,0,0,0,0,0,0
2018,Lawrence County KY,,,,,,,,,,
2018,Lawrence County MO,,,,,,,,,,
2018,Lawrence County MS,,,,,,,,,,
2018,Lawrence County OH,0,0,,,0,0,,,,
2018,Lawrence County PA,,,,,,,,,,
2018,Lawrence County SD,,,,,,,,,,
2018,Lawrence County TN,0,0,0,0,0,0,0,0,0,0
2018,Le Flore County OK,,,,,,,,,,
2018,Le Sueur County MN,,,,,,,,,,
2018,Lea County NM,,,,,,,,,,
2018,Leake County MS,0,0,0,0,,,,,,
2018,Leavenworth County KS,,,0,0,0,0,,,,
2018,Lebanon County PA,,,0,0,,,0,0,,
2018,Lee County AL,,,8,34.4,,,6,31,0,0
2018,Lee County AR,,,,,,,,,,
2018,Lee County FL,9,10,31,37.5,14,18.1,9,10.2,12,3.7
2018,Lee County GA,,,,,,,,,,
2018,Lee County IA,0,0,0,0,0,0,0,0,0,0
2018,Lee County IL,,,,,,,,,,
2018,Lee County KY,,,,,,,,,,
2018,Lee County MS,,,,,,,,,,
2018,Lee County NC,,,,,0,0,,,0,0
2018,Lee County SC,,,,,,,,,,
2018,Lee County TX,,,,,,,,,,
2018,Lee County VA,0,0,0,0,0,0,0,0,0,0
2018,Leelanau County MI,0,0,0,0,0,0,0,0,0,0
2018,Leflore County MS,,,,,,,0,0,,
2018,Lehigh County PA,,,16,32.8,5,10.9,6,12.7,,
2018,Lemhi County ID,,,,,,,,,,
2018,Lenawee County MI,,,,,,,0,0,,
2018,Lenoir County NC,,,,,,,5,71.5,0,0
2018,Leon County FL,27,34.6,31,72.9,8,24.9,8,26.9,5,7.1
2018,Leon County TX,0,0,0,0,0,0,0,0,0,0
2018,Leslie County KY,,,,,,,,,,
2018,Letcher County KY,,,,,,,,,,
2018,Levy County FL,,,,,,,,,,
2018,Lewis And Clark County MT,0,0,0,0,0,0,0,0,0,0
2018,Lewis County ID,,,,,,,,,,
2018,Lewis County KY,,,,,,,,,,
2018,Lewis County MO,0,0,0,0,0,0,0,0,0,0
2018,Lewis County NY,0,0,0,0,0,0,0,0,0,0
2018,Lewis County TN,0,0,0,0,0,0,0,0,0,0
2018,Lewis County WA,,,,,,,,,,
2018,Lewis County WV,,,,,,,,,,
2018,Lexington City VA,0,0,0,0,0,0,0,0,0,0
2018,Lexington County SC,7,16.6,15,37.6,,,5,12.5,,
2018,Liberty County FL,,,,,,,,,,
2018,Liberty County GA,,,9,75.3,,,,,0,0
2018,Liberty County MT,0,0,0,0,0,0,0,0,0,0
2018,Liberty County TX,0,0,,,6,55.2,,,,
2018,Licking County OH,,,,,,,,,,
2018,Limestone County AL,,,,,,,,,,
2018,Limestone County TX,,,,,,,,,,
2018,Lincoln County AR,,,,,,,,,,
2018,Lincoln County CO,0,0,0,0,0,0,0,0,0,0
2018,Lincoln County GA,,,,,,,,,,
2018,Lincoln County ID,,,,,,,,,,
2018,Lincoln County KS,0,0,0,0,0,0,0,0,0,0
2018,Lincoln County KY,,,,,,,,,,
2018,Lincoln County ME,,,,,,,,,,
2018,Lincoln County MN,,,,,,,,,,
2018,Lincoln County MO,0,0,0,0,0,0,0,0,0,0
2018,Lincoln County MS,,,,,,,,,,
2018,Lincoln County MT,0,0,0,0,0,0,0,0,0,0
2018,Lincoln County NC,,,,,,,,,,
2018,Lincoln County NE,0,0,0,0,0,0,0,0,0,0
2018,Lincoln County NM,,,,,,,,,,
2018,Lincoln County NV,0,0,0,0,0,0,0,0,0,0
2018,Lincoln County OK,,,,,,,,,,
2018,Lincoln County OR,,,,,,,,,,
2018,Lincoln County SD,,,,,,,,,,
2018,Lincoln County TN,,,,,,,,,,
2018,Lincoln County WA,0,0,0,0,0,0,0,0,0,0
2018,Lincoln County WI,0,0,0,0,0,0,0,0,0,0
2018,Lincoln County WV,,,,,,,,,,
2018,Lincoln County WY,0,0,0,0,0,0,0,0,0,0
2018,Lincoln Parish LA,,,,,,,0,0,,
2018,Linn County IA,,,9,29.2,,,,,0,0
2018,Linn County KS,0,0,0,0,0,0,0,0,0,0
2018,Linn County MO,,,,,,,,,,
2018,Linn County OR,,,,,,,,,,
2018,Lipscomb County TX,0,0,0,0,0,0,0,0,0,0
2018,Litchfield County CT,0,0,,,,,,,,
2018,Little River County AR,,,,,,,,,,
2018,Live Oak County TX,0,0,0,0,0,0,0,0,0,0
2018,Livingston County IL,,,,,,,,,,
2018,Livingston County KY,,,,,,,,,,
2018,Livingston County MI,,,,,,,,,,
2018,Livingston County MO,0,0,0,0,0,0,0,0,0,0
2018,Livingston County NY,,,,,,,,,,
2018,Livingston Parish LA,,,,,5,25.5,,,0,0
2018,Llano County TX,,,,,,,,,,
2018,Logan County AR,0,0,0,0,0,0,0,0,0,0
2018,Logan County CO,,,,,,,,,,
2018,Logan County IL,,,,,,,,,,
2018,Logan County KS,0,0,0,0,0,0,0,0,0,0
2018,Logan County KY,,,,,,,,,,
2018,Logan County ND,,,,,,,,,,
2018,Logan County NE,0,0,,,0,0,,,0,0
2018,Logan County OH,,,,,,,,,,
2018,Logan County OK,0,0,0,0,0,0,0,0,0,0
2018,Logan County WV,,,,,,,,,,
2018,Long County GA,,,,,,,,,,
2018,Lonoke County AR,,,,,0,0,0,0,,
2018,Lorain County OH,,,6,17.1,,,,,,
2018,Los Alamos County NM,0,0,0,0,0,0,0,0,0,0
2018,Los Angeles County CA,312,19.9,585,35.7,302,21.9,216,16,121,4.7
2018,Loudon County TN,,,,,,,,,,
2018,Loudoun County VA,0,0,,,6,8.6,,,,
2018,Louisa County IA,,,,,,,,,,
2018,Louisa County VA,0,0,0,0,0,0,0,0,0,0
2018,Loup County NE,,,,,,,,,0,0
2018,Love County OK,,,,,,,,,,
2018,Loving County TX,,,,,,,,,,
2018,Lowndes County AL,0,0,0,0,0,0,0,0,0,0
2018,Lowndes County GA,12,44.8,,,,,5,41.4,7,26.8
2018,Lowndes County MS,,,,,,,,,,
2018,Lubbock County TX,,,17,37.6,7,19.2,9,29.2,,
2018,Lucas County IA,0,0,0,0,0,0,0,0,0,0
2018,Lucas County OH,12,18.4,15,24.4,7,14.1,7,13.2,5,3.9
2018,Luce County MI,0,0,0,0,0,0,0,0,0,0
2018,Lumpkin County GA,0,0,0,0,0,0,0,0,0,0
2018,Luna County NM,0,0,0,0,0,0,0,0,0,0
2018,Lunenburg County VA,0,0,0,0,0,0,0,0,0,0
2018,Luzerne County PA,6,13,7,17.3,,,,,,
2018,Lycoming County PA,,,,,,,,,,
2018,Lyman County SD,,,,,,,,,,
2018,Lynchburg City VA,,,,,,,,,0,0
2018,Lynn County TX,0,0,0,0,0,0,0,0,0,0
2018,Lyon County IA,0,0,0,0,0,0,0,0,0,0
2018,Lyon County KS,,,,,,,,,,
2018,Lyon County KY,,,,,,,,,,
2018,Lyon County MN,0,0,0,0,0,0,0,0,0,0
2018,Lyon County NV,,,,,,,,,,
2018,Mackinac County MI,0,0,0,0,0,0,0,0,0,0
2018,Macomb County MI,23,18.1,23,19.6,12,11.5,13,10.6,6,2.2
2018,Macon County AL,,,,,,,,,,
2018,Macon County GA,,,,,,,,,,
2018,Macon County IL,,,,,,,,,,
2018,Macon County MO,0,0,0,0,0,0,0,0,0,0
2018,Macon County NC,0,0,0,0,0,0,0,0,0,0
2018,Macon County TN,0,0,0,0,0,0,0,0,0,0
2018,Macoupin County IL,,,,,,,,,,
2018,Madera County CA,,,,,,,,,,
2018,Madison County AL,10,17.3,12,23.4,6,13.4,,,,
2018,Madison County AR,0,0,0,0,0,0,0,0,0,0
2018,Madison County FL,0,0,,,,,0,0,,
2018,Madison County GA,,,,,,,,,,
2018,Madison County IA,0,0,0,0,0,0,0,0,0,0
2018,Madison County ID,,,,,,,,,,
2018,Madison County IL,,,,,,,,,,
2018,Madison County IN,,,,,,,0,0,,
2018,Madison County KY,,,,,,,,,,
2018,Madison County MO,,,,,,,,,,
2018,Madison County MS,,,5,36.7,0,0,,,0,0
2018,Madison County MT,0,0,0,0,0,0,0,0,0,0
2018,Madison County NC,,,,,,,,,,
2018,Madison County NE,,,,,,,,,,
2018,Madison County NY,,,,,,,,,,
2018,Madison County OH,,,,,,,,,,
2018,Madison County TN,,,9,72.7,,,,,0,0
2018,Madison County TX,,,,,,,,,,
2018,Madison County VA,0,0,0,0,0,0,0,0,0,0
2018,Madison Parish LA,,,,,,,,,,
2018,Magoffin County KY,,,,,,,,,,
2018,Mahaska County IA,,,,,,,,,,
2018,Mahnomen County MN,0,0,0,0,0,0,0,0,0,0
2018,Mahoning County OH,,,6,21.8,,,,,0,0
2018,Major County OK,0,0,0,0,0,0,0,0,0,0
2018,Malheur County OR,,,,,,,,,,
2018,Manassas City VA,,,,,,,,,,
2018,Manassas Park City VA,,,,,,,,,,
2018,Manatee County FL,5,10.7,11,26.3,6,14.8,12,24.9,5,3
2018,Manistee County MI,0,0,0,0,0,0,0,0,0,0
2018,Manitowoc County WI,0,0,0,0,0,0,0,0,0,0
2018,Marathon County WI,,,,,,,,,,
2018,Marengo County AL,,,,,,,,,,
2018,Maricopa County AZ,102,14.4,211,32.8,119,20.7,81,14.7,53,4.5
2018,Maries County MO,0,0,0,0,0,0,0,0,0,0
2018,Marin County CA,,,,,,,,,,
2018,Marinette County WI,0,0,0,0,0,0,0,0,0,0
2018,Marion County AL,,,,,,,,,,
2018,Marion County AR,0,0,0,0,0,0,0,0,0,0
2018,Marion County FL,,,19,48.5,8,22.6,,,7,4.6
2018,Marion County GA,,,,,,,,,,
2018,Marion County IA,0,0,0,0,0,0,0,0,0,0
2018,Marion County IL,,,,,,,,,,
2018,Marion County IN,58,38.8,83,51.4,37,30,15,13.4,12,5.1
2018,Marion County KS,0,0,0,0,0,0,0,0,0,0
2018,Marion County KY,,,,,,,,,,
2018,Marion County MO,,,,,,,,,,
2018,Marion County MS,,,,,,,,,,
2018,Marion County OH,,,,,,,,,,
2018,Marion County OR,,,8,16.3,5,11.3,,,,
2018,Marion County SC,,,,,,,,,,
2018,Marion County TN,,,,,,,,,,
2018,Marion County TX,,,,,,,,,,
2018,Marion County WV,,,,,,,,,,
2018,Mariposa County CA,,,,,,,,,,
2018,Marlboro County SC,,,,,,,,,,
2018,Marquette County MI,0,0,0,0,0,0,0,0,0,0
2018,Marquette County WI,0,0,0,0,0,0,0,0,0,0
2018,Marshall County AL,,,,,,,,,,
2018,Marshall County IA,,,,,,,,,,
2018,Marshall County IL,,,,,,,,,,
2018,Marshall County IN,,,,,,,,,,
2018,Marshall County KS,0,0,0,0,0,0,0,0,0,0
2018,Marshall County KY,,,,,,,,,,
2018,Marshall County MN,0,0,0,0,0,0,0,0,0,0
2018,Marshall County MS,,,,,0,0,,,0,0
2018,Marshall County OK,0,0,0,0,0,0,0,0,0,0
2018,Marshall County SD,,,,,,,,,,
2018,Marshall County TN,,,,,,,,,,
2018,Marshall County WV,,,,,,,,,,
2018,Martin County FL,,,,,,,,,,
2018,Martin County IN,0,0,0,0,0,0,0,0,0,0
2018,Martin County KY,,,,,,,,,,
2018,Martin County MN,0,0,0,0,0,0,0,0,0,0
2018,Martin County NC,,,,,,,,,,
2018,Martin County TX,0,0,0,0,0,0,0,0,0,0
2018,Martinsville City VA,,,,,,,,,,
2018,Mason County IL,,,,,,,,,,
2018,Mason County KY,,,,,,,,,,
2018,Mason County MI,0,0,0,0,0,0,0,0,0,0
2018,Mason County TX,,,,,,,,,,
2018,Mason County WA,0,0,,,,,,,0,0
2018,Mason County WV,0,0,0,0,0,0,0,0,0,0
2018,Massac County IL,,,,,,,,,,
2018,Matagorda County TX,,,,,,,,,,
2018,Matanuska-Susitna Borough AK,,,,,,,,,,
2018,Mathews County VA,0,0,0,0,0,0,0,0,0,0
2018,Maui County HI,0,0,,,,,0,0,0,0
2018,Maury County TN,,,,,,,0,0,,
2018,Maverick County TX,,,,,,,,,,
2018,Mayes County OK,,,,,,,,,,
2018,Mcclain County OK,,,,,,,,,,
2018,Mccone County MT,0,0,0,0,0,0,0,0,0,0
2018,Mccook County SD,,,,,,,,,,
2018,Mccormick County SC,0,0,0,0,0,0,0,0,0,0
2018,Mccracken County KY,,,,,,,,,,
2018,Mccreary County KY,,,,,,,,,,
2018,Mcculloch County TX,0,0,0,0,0,0,0,0,0,0
2018,Mccurtain County OK,0,0,0,0,0,0,0,0,0,0
2018,Mcdonald County MO,0,0,0,0,0,0,0,0,0,0
2018,Mcdonough County IL,,,,,,,,,,
2018,Mcdowell County NC,0,0,0,0,0,0,0,0,0,0
2018,Mcdowell County WV,,,,,,,,,,
2018,Mcduffie County GA,,,,,,,,,,
2018,Mchenry County IL,,,,,,,,,,
2018,Mchenry County ND,,,,,,,,,,
2018,Mcintosh County GA,,,,,,,,,,
2018,Mcintosh County ND,,,,,,,,,,
2018,Mcintosh County OK,,,,,,,,,,
2018,Mckean County PA,0,0,0,0,0,0,0,0,0,0
2018,Mckenzie County ND,,,,,,,,,,
2018,Mckinley County NM,,,6,55.2,0,0,,,,
2018,Mclean County IL,,,,,,,,,,
2018,Mclean County KY,,,,,,,,,,
2018,Mclean County ND,,,,,,,,,,
2018,Mclennan County TX,10,18.5,5,14.9,,,7,25.7,,
2018,Mcleod County MN,0,0,0,0,0,0,0,0,0,0
2018,Mcminn County TN,,,,,,,,,,
2018,Mcmullen County TX,,,,,,,0,0,0,0
2018,Mcnairy County TN,,,,,,,,,,
2018,Mcpherson County KS,,,,,,,,,,
2018,Mcpherson County NE,,,,,,,,,0,0
2018,Mcpherson County SD,,,,,,,,,,
2018,Meade County KS,0,0,0,0,0,0,0,0,0,0
2018,Meade County KY,,,,,,,,,,
2018,Meade County SD,,,,,,,,,,
2018,Meagher County MT,0,0,0,0,0,0,0,0,0,0
2018,Mecklenburg County NC,50,29.5,92,49.3,51,31.9,34,23,22,9
2018,Mecklenburg County VA,,,,,,,,,,
2018,Mecosta County MI,,,,,,,,,,
2018,Medina County OH,,,0,0,0,0,,,0,0
2018,Medina County TX,0,0,0,0,0,0,0,0,0,0
2018,Meeker County MN,,,,,,,,,,
2018,Meigs County OH,0,0,0,0,0,0,0,0,0,0
2018,Meigs County TN,0,0,0,0,0,0,0,0,0,0
2018,Mellette County SD,,,,,,,,,,
2018,Menard County IL,,,,,,,,,,
2018,Menard County TX,0,0,0,0,0,0,0,0,0,0
2018,Mendocino County CA,,,,,,,,,,
2018,Menifee County KY,,,,,,,,,,
2018,Menominee County MI,0,0,0,0,0,0,0,0,0,0
2018,Menominee County WI,0,0,0,0,0,0,0,0,0,0
2018,Merced County CA,6,11.2,,,,,,,,
2018,Mercer County IL,,,,,,,,,,
2018,Mercer County KY,,,,,,,,,,
2018,Mercer County MO,0,0,0,0,0,0,0,0,0,0
2018,Mercer County ND,,,,,,,,,,
2018,Mercer County NJ,6,9.2,16,34.5,6,12.8,10,19.5,5,4.8
2018,Mercer County OH,,,,,,,,,,
2018,Mercer County PA,,,0,0,,,,,,
2018,Mercer County WV,,,,,,,,,,
2018,Meriwether County GA,0,0,,,,,,,0,0
2018,Merrick County NE,0,0,0,0,0,0,0,0,0,0
2018,Merrimack County NH,,,,,,,,,,
2018,Mesa County CO,,,,,0,0,,,0,0
2018,Metcalfe County KY,,,,,,,,,,
2018,Miami County IN,,,,,,,,,,
2018,Miami County KS,0,0,0,0,0,0,0,0,0,0
2018,Miami County OH,,,,,,,,,,
2018,Miami-Dade County FL,163,42.2,414,105.1,252,66.4,203,50.1,183,23.1
2018,Middlesex County CT,,,,,,,,,,
2018,Middlesex County MA,,,,,,,,,,
2018,Middlesex County NJ,17,13.2,28,25,12,10.5,15,13.2,12,5.2
2018,Middlesex County VA,,,,,,,,,,
2018,Midland County MI,0,0,0,0,0,0,0,0,0,0
2018,Midland County TX,,,7,22.5,,,,,0,0
2018,Mifflin County PA,0,0,0,0,0,0,0,0,0,0
2018,Milam County TX,,,,,,,,,,
2018,Millard County UT,,,,,,,,,,
2018,Mille Lacs County MN,0,0,0,0,0,0,0,0,0,0
2018,Miller County AR,,,,,,,,,,
2018,Miller County GA,,,,,,,,,,
2018,Miller County MO,0,0,0,0,0,0,0,0,0,0
2018,Mills County IA,,,,,,,,,,
2018,Mills County TX,0,0,0,0,0,0,0,0,0,0
2018,Milwaukee County WI,29,19.2,41,26.5,15,12.3,20,18.2,12,4.9
2018,Miner County SD,,,,,,,,,,
2018,Mineral County CO,,,,,,,,,0,0
2018,Mineral County MT,0,0,0,0,0,0,0,0,0,0
2018,Mineral County NV,,,,,,,,,,
2018,Mineral County WV,0,0,0,0,0,0,0,0,0,0
2018,Mingo County WV,0,0,0,0,0,0,0,0,0,0
2018,Minidoka County ID,,,,,,,,,,
2018,Minnehaha County SD,,,,,,,,,,
2018,Missaukee County MI,0,0,0,0,0,0,0,0,0,0
2018,Mississippi County AR,0,0,,,,,,,,
2018,Mississippi County MO,,,,,,,,,,
2018,Missoula County MT,,,,,,,,,,
2018,Mitchell County GA,,,,,,,,,,
2018,Mitchell County IA,0,0,0,0,0,0,0,0,0,0
2018,Mitchell County KS,0,0,0,0,0,0,0,0,0,0
2018,Mitchell County NC,0,0,0,0,0,0,0,0,0,0
2018,Mitchell County TX,0,0,0,0,0,0,0,0,0,0
2018,Mobile County AL,,,19,32.8,7,14.1,8,15.8,,
2018,Modoc County CA,,,,,,,,,,
2018,Moffat County CO,,,,,,,,,,
2018,Mohave County AZ,,,,,,,,,,
2018,Moniteau County MO,,,,,,,,,,
2018,Monmouth County NJ,,,6,9,,,7,7.6,6,2.9
2018,Mono County CA,,,,,,,,,,
2018,Monona County IA,0,0,0,0,0,0,0,0,0,0
2018,Monongalia County WV,,,,,0,0,,,0,0
2018,Monroe County AL,,,,,,,,,,
2018,Monroe County AR,0,0,0,0,0,0,0,0,0,0
2018,Monroe County FL,,,,,6,65.5,,,,
2018,Monroe County GA,,,,,,,,,,
2018,Monroe County IA,0,0,0,0,0,0,0,0,0,0
2018,Monroe County IL,,,,,,,,,,
