Indicator,Year,Full Name,FIPS,All Prev Cases,All Prev Rates,Population
HIV prevalence,2017,Van Buren County IA,19177.0,,,
HIV prevalence,2016,Van Buren County IA,19177.0,,,
HIV prevalence,2015,Van Buren County IA,19177.0,,,
HIV prevalence,2014,Van Buren County IA,19177.0,,,
HIV prevalence,2013,Van Buren County IA,19177.0,,,
HIV prevalence,2012,Van Buren County IA,19177.0,5,80.6,6203
HIV prevalence,2011,Van Buren County IA,19177.0,,,
HIV prevalence,2010,Van Buren County IA,19177.0,,,
HIV prevalence,2009,Van Buren County IA,19177.0,,,
HIV prevalence,2008,Van Buren County IA,19177.0,,,
HIV prevalence,2017,Van Wert County OH,39161.0,13,54.9,23670
HIV prevalence,2016,Van Wert County OH,39161.0,11,46.6,23593
HIV prevalence,2015,Van Wert County OH,39161.0,10,42.2,23682
HIV prevalence,2014,Van Wert County OH,39161.0,9,38.1,23645
HIV prevalence,2013,Van Wert County OH,39161.0,9,38.1,23647
HIV prevalence,2012,Van Wert County OH,39161.0,8,33.6,23782
HIV prevalence,2011,Van Wert County OH,39161.0,7,29.5,23733
HIV prevalence,2010,Van Wert County OH,39161.0,9,38,23688
HIV prevalence,2009,Van Wert County OH,39161.0,6,25.3,23688
HIV prevalence,2008,Van Wert County OH,39161.0,6,25.1,23900
HIV prevalence,2017,Van Zandt County TX,48467.0,52,112.2,46362
HIV prevalence,2016,Van Zandt County TX,48467.0,47,102.8,45700
HIV prevalence,2015,Van Zandt County TX,48467.0,41,91.2,44980
HIV prevalence,2014,Van Zandt County TX,48467.0,39,88,44322
HIV prevalence,2013,Van Zandt County TX,48467.0,29,66.1,43864
HIV prevalence,2012,Van Zandt County TX,48467.0,27,61.8,43707
HIV prevalence,2011,Van Zandt County TX,48467.0,27,61.7,43776
HIV prevalence,2010,Van Zandt County TX,48467.0,29,66.2,43801
HIV prevalence,2009,Van Zandt County TX,48467.0,23,53.1,43340
HIV prevalence,2008,Van Zandt County TX,48467.0,19,43.8,43351
HIV prevalence,2017,Vance County NC,37181.0,195,529,36864
HIV prevalence,2016,Vance County NC,37181.0,181,489.1,37004
HIV prevalence,2015,Vance County NC,37181.0,181,490,36938
HIV prevalence,2014,Vance County NC,37181.0,183,496,36897
HIV prevalence,2013,Vance County NC,37181.0,184,499.5,36841
HIV prevalence,2012,Vance County NC,37181.0,187,503.2,37165
HIV prevalence,2011,Vance County NC,37181.0,177,474.7,37289
HIV prevalence,2010,Vance County NC,37181.0,170,457.4,37164
HIV prevalence,2009,Vance County NC,37181.0,148,424.9,34829
HIV prevalence,2008,Vance County NC,37181.0,144,414.2,34762
HIV prevalence,2017,Vanderburgh County IN,18163.0,284,186.3,152480
HIV prevalence,2016,Vanderburgh County IN,18163.0,288,188.7,152585
HIV prevalence,2015,Vanderburgh County IN,18163.0,274,179.7,152482
HIV prevalence,2014,Vanderburgh County IN,18163.0,263,172.2,152716
HIV prevalence,2013,Vanderburgh County IN,18163.0,263,172.7,152310
HIV prevalence,2012,Vanderburgh County IN,18163.0,260,171.2,151875
HIV prevalence,2011,Vanderburgh County IN,18163.0,254,167.9,151270
HIV prevalence,2010,Vanderburgh County IN,18163.0,253,168,150602
HIV prevalence,2009,Vanderburgh County IN,18163.0,222,151.1,146903
HIV prevalence,2008,Vanderburgh County IN,18163.0,216,147.5,146397
HIV prevalence,2017,Venango County PA,42121.0,15,33.5,44753
HIV prevalence,2016,Venango County PA,42121.0,9,19.9,45250
HIV prevalence,2015,Venango County PA,42121.0,24,52.7,45569
HIV prevalence,2014,Venango County PA,42121.0,23,50.2,45835
HIV prevalence,2013,Venango County PA,42121.0,25,54.2,46097
HIV prevalence,2012,Venango County PA,42121.0,27,58.2,46382
HIV prevalence,2011,Venango County PA,42121.0,26,55.7,46645
HIV prevalence,2010,Venango County PA,42121.0,24,51.3,46826
HIV prevalence,2009,Venango County PA,42121.0,15,32.4,46290
HIV prevalence,2008,Venango County PA,42121.0,16,34.4,46499
HIV prevalence,2017,Ventura County CA,6111.0,1036,145.7,710865
HIV prevalence,2016,Ventura County CA,6111.0,963,136.2,707071
HIV prevalence,2015,Ventura County CA,6111.0,926,131.6,703386
HIV prevalence,2014,Ventura County CA,6111.0,873,125,698349
HIV prevalence,2013,Ventura County CA,6111.0,858,123.8,692863
HIV prevalence,2012,Ventura County CA,6111.0,854,124.3,686975
HIV prevalence,2011,Ventura County CA,6111.0,837,122.6,682519
HIV prevalence,2010,Ventura County CA,6111.0,803,118.6,677070
HIV prevalence,2009,Ventura County CA,6111.0,787,120.4,653748
HIV prevalence,2008,Ventura County CA,6111.0,757,117.1,646625
HIV prevalence,2017,Vermilion County IL,17183.0,133,206.3,64459
HIV prevalence,2016,Vermilion County IL,17183.0,121,186.2,64993
HIV prevalence,2015,Vermilion County IL,17183.0,125,190.7,65549
HIV prevalence,2014,Vermilion County IL,17183.0,118,178.8,65996
HIV prevalence,2013,Vermilion County IL,17183.0,108,162.1,66612
HIV prevalence,2012,Vermilion County IL,17183.0,94,140.7,66819
HIV prevalence,2011,Vermilion County IL,17183.0,82,122,67230
HIV prevalence,2010,Vermilion County IL,17183.0,86,127.3,67553
HIV prevalence,2009,Vermilion County IL,17183.0,89,134.3,66275
HIV prevalence,2008,Vermilion County IL,17183.0,88,132.4,66480
HIV prevalence,2017,Vermilion Parish LA,22113.0,97,198.2,48942
HIV prevalence,2016,Vermilion Parish LA,22113.0,85,173.6,48958
HIV prevalence,2015,Vermilion Parish LA,22113.0,83,170.3,48726
HIV prevalence,2014,Vermilion Parish LA,22113.0,83,171.8,48325
HIV prevalence,2013,Vermilion Parish LA,22113.0,82,170.9,47968
HIV prevalence,2012,Vermilion Parish LA,22113.0,76,160.6,47332
HIV prevalence,2011,Vermilion Parish LA,22113.0,73,155.6,46916
HIV prevalence,2010,Vermilion Parish LA,22113.0,68,145.3,46800
HIV prevalence,2009,Vermilion Parish LA,22113.0,80,176.2,45399
HIV prevalence,2008,Vermilion Parish LA,22113.0,76,167.8,45298
HIV prevalence,2017,Vermillion County IN,18165.0,,,
HIV prevalence,2016,Vermillion County IN,18165.0,,,
HIV prevalence,2015,Vermillion County IN,18165.0,5,37.9,13189
HIV prevalence,2014,Vermillion County IN,18165.0,5,37.8,13236
HIV prevalence,2013,Vermillion County IN,18165.0,5,37.5,13336
HIV prevalence,2012,Vermillion County IN,18165.0,9,67.3,13379
HIV prevalence,2011,Vermillion County IN,18165.0,7,51.9,13479
HIV prevalence,2010,Vermillion County IN,18165.0,12,88.7,13524
HIV prevalence,2009,Vermillion County IN,18165.0,8,59.2,13520
HIV prevalence,2008,Vermillion County IN,18165.0,7,51.7,13535
HIV prevalence,2017,Vernon County MO,29217.0,15,87.6,17119
HIV prevalence,2016,Vernon County MO,29217.0,14,81.5,17184
HIV prevalence,2015,Vernon County MO,29217.0,12,69.5,17278
HIV prevalence,2014,Vernon County MO,29217.0,14,80.5,17386
HIV prevalence,2013,Vernon County MO,29217.0,12,69,17392
HIV prevalence,2012,Vernon County MO,29217.0,11,63.5,17328
HIV prevalence,2011,Vernon County MO,29217.0,11,63.2,17405
HIV prevalence,2010,Vernon County MO,29217.0,11,63.1,17429
HIV prevalence,2009,Vernon County MO,29217.0,14,84.7,16530
HIV prevalence,2008,Vernon County MO,29217.0,16,96.9,16509
HIV prevalence,2017,Vernon County WI,55123.0,,,
HIV prevalence,2016,Vernon County WI,55123.0,9,36.2,24865
HIV prevalence,2015,Vernon County WI,55123.0,9,36.5,24682
HIV prevalence,2014,Vernon County WI,55123.0,9,36.7,24542
HIV prevalence,2013,Vernon County WI,55123.0,6,24.6,24436
HIV prevalence,2012,Vernon County WI,55123.0,5,20.5,24364
HIV prevalence,2011,Vernon County WI,55123.0,,,
HIV prevalence,2010,Vernon County WI,55123.0,,,
HIV prevalence,2009,Vernon County WI,55123.0,,,
HIV prevalence,2008,Vernon County WI,55123.0,,,
HIV prevalence,2017,Vernon Parish LA,22115.0,62,151.3,40970
HIV prevalence,2016,Vernon Parish LA,22115.0,62,149.5,41481
HIV prevalence,2015,Vernon Parish LA,22115.0,60,144.8,41445
HIV prevalence,2014,Vernon Parish LA,22115.0,58,137.3,42256
HIV prevalence,2013,Vernon Parish LA,22115.0,53,126.3,41959
HIV prevalence,2012,Vernon Parish LA,22115.0,49,114.7,42716
HIV prevalence,2011,Vernon Parish LA,22115.0,45,109.4,41127
HIV prevalence,2010,Vernon Parish LA,22115.0,43,103.4,41599
HIV prevalence,2009,Vernon Parish LA,22115.0,49,131.8,37176
HIV prevalence,2008,Vernon Parish LA,22115.0,47,131.3,35806
HIV prevalence,2017,Victoria County TX,48469.0,135,179.9,75060
HIV prevalence,2016,Victoria County TX,48469.0,125,166.1,75260
HIV prevalence,2015,Victoria County TX,48469.0,109,145.6,74851
HIV prevalence,2014,Victoria County TX,48469.0,107,144.7,73922
HIV prevalence,2013,Victoria County TX,48469.0,108,148,72954
HIV prevalence,2012,Victoria County TX,48469.0,95,131.9,72004
HIV prevalence,2011,Victoria County TX,48469.0,94,132.8,70766
HIV prevalence,2010,Victoria County TX,48469.0,96,137,70082
HIV prevalence,2009,Victoria County TX,48469.0,85,121.4,70029
HIV prevalence,2008,Victoria County TX,48469.0,81,116.8,69327
HIV prevalence,2017,Vigo County IN,18167.0,205,223.5,91703
HIV prevalence,2016,Vigo County IN,18167.0,201,218.8,91849
HIV prevalence,2015,Vigo County IN,18167.0,211,230.5,91545
HIV prevalence,2014,Vigo County IN,18167.0,208,226.6,91796
HIV prevalence,2013,Vigo County IN,18167.0,208,226.1,91975
HIV prevalence,2012,Vigo County IN,18167.0,195,211.7,92110
HIV prevalence,2011,Vigo County IN,18167.0,184,200.5,91775
HIV prevalence,2010,Vigo County IN,18167.0,147,160.8,91421
HIV prevalence,2009,Vigo County IN,18167.0,187,208.5,89678
HIV prevalence,2008,Vigo County IN,18167.0,184,205.7,89470
HIV prevalence,2017,Vilas County WI,55125.0,,,
HIV prevalence,2016,Vilas County WI,55125.0,,,
HIV prevalence,2015,Vilas County WI,55125.0,,,
HIV prevalence,2014,Vilas County WI,55125.0,,,
HIV prevalence,2013,Vilas County WI,55125.0,,,
HIV prevalence,2012,Vilas County WI,55125.0,5,26.6,18765
HIV prevalence,2011,Vilas County WI,55125.0,6,31.9,18833
HIV prevalence,2010,Vilas County WI,55125.0,6,31.9,18824
HIV prevalence,2009,Vilas County WI,55125.0,8,42.1,19022
HIV prevalence,2008,Vilas County WI,55125.0,7,36.5,19201
HIV prevalence,2017,Vinton County OH,39163.0,,,
HIV prevalence,2016,Vinton County OH,39163.0,7,63.6,11008
HIV prevalence,2015,Vinton County OH,39163.0,5,45.3,11046
HIV prevalence,2014,Vinton County OH,39163.0,6,54,11108
HIV prevalence,2013,Vinton County OH,39163.0,5,44.8,11169
HIV prevalence,2012,Vinton County OH,39163.0,,,
HIV prevalence,2011,Vinton County OH,39163.0,,,
HIV prevalence,2010,Vinton County OH,39163.0,6,54,11112
HIV prevalence,2009,Vinton County OH,39163.0,,,
HIV prevalence,2008,Vinton County OH,39163.0,,,
HIV prevalence,2017,Virginia Beach City VA,51810.0,1037,274.8,377298
HIV prevalence,2016,Virginia Beach City VA,51810.0,810,214.5,377611
HIV prevalence,2015,Virginia Beach City VA,51810.0,961,255.1,376669
HIV prevalence,2014,Virginia Beach City VA,51810.0,946,252.5,374652
HIV prevalence,2013,Virginia Beach City VA,51810.0,1002,268.6,372978
HIV prevalence,2012,Virginia Beach City VA,51810.0,995,269,369895
HIV prevalence,2011,Virginia Beach City VA,51810.0,890,242.5,367065
HIV prevalence,2010,Virginia Beach City VA,51810.0,898,246.8,363805
HIV prevalence,2009,Virginia Beach City VA,51810.0,984,275.7,356946
HIV prevalence,2008,Virginia Beach City VA,51810.0,946,266.2,355354
HIV prevalence,2017,Volusia County FL,12127.0,1678,357.1,469958
HIV prevalence,2016,Volusia County FL,12127.0,1619,350.6,461778
HIV prevalence,2015,Volusia County FL,12127.0,1567,347.2,451389
HIV prevalence,2014,Volusia County FL,12127.0,1543,348.6,442636
HIV prevalence,2013,Volusia County FL,12127.0,1479,338.6,436761
HIV prevalence,2012,Volusia County FL,12127.0,1428,330.2,432495
HIV prevalence,2011,Volusia County FL,12127.0,1266,294.3,430130
HIV prevalence,2010,Volusia County FL,12127.0,1243,289.4,429437
HIV prevalence,2009,Volusia County FL,12127.0,1216,283.8,428459
HIV prevalence,2008,Volusia County FL,12127.0,1176,273.9,429306
HIV prevalence,2017,Wabash County IN,18169.0,13,48.4,26850
HIV prevalence,2016,Wabash County IN,18169.0,11,40.9,26914
HIV prevalence,2015,Wabash County IN,18169.0,11,40.5,27161
HIV prevalence,2014,Wabash County IN,18169.0,9,33,27268
HIV prevalence,2013,Wabash County IN,18169.0,10,36.5,27392
HIV prevalence,2012,Wabash County IN,18169.0,12,43.7,27450
HIV prevalence,2011,Wabash County IN,18169.0,10,36.3,27556
HIV prevalence,2010,Wabash County IN,18169.0,14,50.5,27725
HIV prevalence,2009,Wabash County IN,18169.0,10,36.3,27584
HIV prevalence,2008,Wabash County IN,18169.0,10,36,27774
HIV prevalence,2017,Wabash County IL,17185.0,7,72.3,9684
HIV prevalence,2016,Wabash County IL,17185.0,,,
HIV prevalence,2015,Wabash County IL,17185.0,5,51.2,9764
HIV prevalence,2014,Wabash County IL,17185.0,6,61.4,9765
HIV prevalence,2013,Wabash County IL,17185.0,7,71.2,9827
HIV prevalence,2012,Wabash County IL,17185.0,6,60.8,9865
HIV prevalence,2011,Wabash County IL,17185.0,,,
HIV prevalence,2010,Wabash County IL,17185.0,,,
HIV prevalence,2009,Wabash County IL,17185.0,5,49.2,10172
HIV prevalence,2008,Wabash County IL,17185.0,5,48.7,10274
HIV prevalence,2017,Wabasha County MN,27157.0,6,33,18202
HIV prevalence,2016,Wabasha County MN,27157.0,8,44.2,18086
HIV prevalence,2015,Wabasha County MN,27157.0,,,
HIV prevalence,2014,Wabasha County MN,27157.0,,,
HIV prevalence,2013,Wabasha County MN,27157.0,6,33.1,18134
HIV prevalence,2012,Wabasha County MN,27157.0,,,
HIV prevalence,2011,Wabasha County MN,27157.0,,,
HIV prevalence,2010,Wabasha County MN,27157.0,,,
HIV prevalence,2009,Wabasha County MN,27157.0,,,
HIV prevalence,2008,Wabasha County MN,27157.0,,,
HIV prevalence,2017,Wabaunsee County KS,20197.0,0,0,5700
HIV prevalence,2016,Wabaunsee County KS,20197.0,0,0,5704
HIV prevalence,2015,Wabaunsee County KS,20197.0,,,
HIV prevalence,2014,Wabaunsee County KS,20197.0,,,
HIV prevalence,2013,Wabaunsee County KS,20197.0,,,
HIV prevalence,2012,Wabaunsee County KS,20197.0,,,
HIV prevalence,2011,Wabaunsee County KS,20197.0,,,
HIV prevalence,2010,Wabaunsee County KS,20197.0,,,
HIV prevalence,2009,Wabaunsee County KS,20197.0,,,
HIV prevalence,2008,Wabaunsee County KS,20197.0,,,
HIV prevalence,2017,Wadena County MN,27159.0,,,
HIV prevalence,2016,Wadena County MN,27159.0,,,
HIV prevalence,2015,Wadena County MN,27159.0,,,
HIV prevalence,2014,Wadena County MN,27159.0,,,
HIV prevalence,2013,Wadena County MN,27159.0,,,
HIV prevalence,2012,Wadena County MN,27159.0,,,
HIV prevalence,2011,Wadena County MN,27159.0,,,
HIV prevalence,2010,Wadena County MN,27159.0,,,
HIV prevalence,2009,Wadena County MN,27159.0,0,0,11000
HIV prevalence,2008,Wadena County MN,27159.0,0,0,11060
HIV prevalence,2017,Wagoner County OK,40145.0,42,64.4,65259
HIV prevalence,2016,Wagoner County OK,40145.0,39,60.9,64087
HIV prevalence,2015,Wagoner County OK,40145.0,35,55.4,63132
HIV prevalence,2014,Wagoner County OK,40145.0,34,54.7,62112
HIV prevalence,2013,Wagoner County OK,40145.0,37,59.9,61718
HIV prevalence,2012,Wagoner County OK,40145.0,36,58.9,61101
HIV prevalence,2011,Wagoner County OK,40145.0,29,48.2,60132
HIV prevalence,2010,Wagoner County OK,40145.0,23,38.8,59298
HIV prevalence,2009,Wagoner County OK,40145.0,18,31.2,57658
HIV prevalence,2008,Wagoner County OK,40145.0,18,31.8,56566
HIV prevalence,2017,Wahkiakum County WA,53069.0,,,
HIV prevalence,2016,Wahkiakum County WA,53069.0,,,
HIV prevalence,2015,Wahkiakum County WA,53069.0,,,
HIV prevalence,2014,Wahkiakum County WA,53069.0,,,
HIV prevalence,2013,Wahkiakum County WA,53069.0,,,
HIV prevalence,2012,Wahkiakum County WA,53069.0,,,
HIV prevalence,2011,Wahkiakum County WA,53069.0,,,
HIV prevalence,2010,Wahkiakum County WA,53069.0,,,
HIV prevalence,2009,Wahkiakum County WA,53069.0,,,
HIV prevalence,2008,Wahkiakum County WA,53069.0,,,
HIV prevalence,2017,Wake County NC,37183.0,3235,364.6,887160
HIV prevalence,2016,Wake County NC,37183.0,3187,368.5,864829
HIV prevalence,2015,Wake County NC,37183.0,3063,364.1,841226
HIV prevalence,2014,Wake County NC,37183.0,2880,351.7,818911
HIV prevalence,2013,Wake County NC,37183.0,2660,333.9,796634
HIV prevalence,2012,Wake County NC,37183.0,2874,370.8,775113
HIV prevalence,2011,Wake County NC,37183.0,2858,379.4,753341
HIV prevalence,2010,Wake County NC,37183.0,2731,372.3,733570
HIV prevalence,2009,Wake County NC,37183.0,2490,345.7,720344
HIV prevalence,2008,Wake County NC,37183.0,2337,335.2,697176
HIV prevalence,2017,Wakulla County FL,12129.0,117,428.4,27309
HIV prevalence,2016,Wakulla County FL,12129.0,93,342.7,27134
HIV prevalence,2015,Wakulla County FL,12129.0,113,420,26908
HIV prevalence,2014,Wakulla County FL,12129.0,134,499.6,26824
HIV prevalence,2013,Wakulla County FL,12129.0,121,458.5,26389
HIV prevalence,2012,Wakulla County FL,12129.0,76,291.2,26103
HIV prevalence,2011,Wakulla County FL,12129.0,76,290.7,26146
HIV prevalence,2010,Wakulla County FL,12129.0,62,238.9,25951
HIV prevalence,2009,Wakulla County FL,12129.0,64,229.6,27874
HIV prevalence,2008,Wakulla County FL,12129.0,61,232.2,26271
HIV prevalence,2017,Waldo County ME,23027.0,38,110,34559
HIV prevalence,2016,Waldo County ME,23027.0,36,105.2,34232
HIV prevalence,2015,Waldo County ME,23027.0,33,97.4,33874
HIV prevalence,2014,Waldo County ME,23027.0,35,103.7,33747
HIV prevalence,2013,Waldo County ME,23027.0,33,98.3,33581
HIV prevalence,2012,Waldo County ME,23027.0,30,89.8,33421
HIV prevalence,2011,Waldo County ME,23027.0,33,99.3,33237
HIV prevalence,2010,Waldo County ME,23027.0,32,96.5,33169
HIV prevalence,2009,Waldo County ME,23027.0,22,67,32845
HIV prevalence,2008,Waldo County ME,23027.0,22,67,32835
HIV prevalence,2017,Walker County AL,1127.0,71,131.9,53829
HIV prevalence,2016,Walker County AL,1127.0,78,143.7,54294
HIV prevalence,2015,Walker County AL,1127.0,79,144.4,54715
HIV prevalence,2014,Walker County AL,1127.0,77,139.7,55114
HIV prevalence,2013,Walker County AL,1127.0,73,131.6,55491
HIV prevalence,2012,Walker County AL,1127.0,70,125.7,55699
HIV prevalence,2011,Walker County AL,1127.0,63,112.4,56061
HIV prevalence,2010,Walker County AL,1127.0,49,87,56342
HIV prevalence,2009,Walker County AL,1127.0,68,118.2,57539
HIV prevalence,2008,Walker County AL,1127.0,67,116.3,57600
HIV prevalence,2017,Walker County TX,48471.0,694,1077.6,64405
HIV prevalence,2016,Walker County TX,48471.0,700,1096,63866
HIV prevalence,2015,Walker County TX,48471.0,739,1174.9,62899
HIV prevalence,2014,Walker County TX,48471.0,752,1206.8,62314
HIV prevalence,2013,Walker County TX,48471.0,690,1118.6,61686
HIV prevalence,2012,Walker County TX,48471.0,726,1193.5,60830
HIV prevalence,2011,Walker County TX,48471.0,925,1529.3,60487
HIV prevalence,2010,Walker County TX,48471.0,1078,1792.2,60151
HIV prevalence,2009,Walker County TX,48471.0,2221,3913.2,56757
HIV prevalence,2008,Walker County TX,48471.0,2241,3985.5,56229
HIV prevalence,2017,Walker County GA,13295.0,92,157.4,58443
HIV prevalence,2016,Walker County GA,13295.0,89,153.6,57927
HIV prevalence,2015,Walker County GA,13295.0,55,94.8,58024
HIV prevalence,2014,Walker County GA,13295.0,51,88,57955
HIV prevalence,2013,Walker County GA,13295.0,49,84.9,57748
HIV prevalence,2012,Walker County GA,13295.0,47,81.8,57445
HIV prevalence,2011,Walker County GA,13295.0,36,62.6,57531
HIV prevalence,2010,Walker County GA,13295.0,33,57.5,57413
HIV prevalence,2009,Walker County GA,13295.0,57,105.6,53989
HIV prevalence,2008,Walker County GA,13295.0,57,105.9,53809
HIV prevalence,2017,Walla Walla County WA,53071.0,66,128.1,51507
HIV prevalence,2016,Walla Walla County WA,53071.0,56,110,50924
HIV prevalence,2015,Walla Walla County WA,53071.0,53,104.3,50808
HIV prevalence,2014,Walla Walla County WA,53071.0,45,89.4,50347
HIV prevalence,2013,Walla Walla County WA,53071.0,38,75.9,50062
HIV prevalence,2012,Walla Walla County WA,53071.0,40,80.1,49915
HIV prevalence,2011,Walla Walla County WA,53071.0,37,73.9,50047
HIV prevalence,2010,Walla Walla County WA,53071.0,32,64.6,49527
HIV prevalence,2009,Walla Walla County WA,53071.0,30,60.8,49343
HIV prevalence,2008,Walla Walla County WA,53071.0,31,63.7,48633
HIV prevalence,2017,Wallace County KS,20199.0,0,0,1253
HIV prevalence,2016,Wallace County KS,20199.0,0,0,1245
HIV prevalence,2015,Wallace County KS,20199.0,0,0,1242
