Indicator,Year,Geography,FIPS,Cases,Rate per 100000,Population
HIV prevalence,2014,"Wilcox County, GA",13315,42,546.6,"7,684"
HIV prevalence,2013,"Wilcox County, GA",13315,41,525.1,"7,808"
HIV prevalence,2012,"Wilcox County, GA",13315,50,642.2,"7,786"
HIV prevalence,2011,"Wilcox County, GA",13315,47,593,"7,926"
HIV prevalence,2010,"Wilcox County, GA",13315,50,626.5,"7,980"
HIV prevalence,2009,"Wilcox County, GA",13315,56,733.2,"7,638"
HIV prevalence,2008,"Wilcox County, GA",13315,55,729.7,"7,537"
HIV prevalence,2017,"Wilkes County, GA",13317,19,226.4,"8,391"
HIV prevalence,2016,"Wilkes County, GA",13317,25,301.2,"8,299"
HIV prevalence,2015,"Wilkes County, GA",13317,22,262.4,"8,384"
HIV prevalence,2014,"Wilkes County, GA",13317,18,213.5,"8,429"
HIV prevalence,2013,"Wilkes County, GA",13317,17,202.8,"8,384"
HIV prevalence,2012,"Wilkes County, GA",13317,16,188.1,"8,505"
HIV prevalence,2011,"Wilkes County, GA",13317,10,115.5,"8,659"
HIV prevalence,2010,"Wilkes County, GA",13317,9,101.5,"8,865"
HIV prevalence,2009,"Wilkes County, GA",13317,15,173.7,"8,635"
HIV prevalence,2008,"Wilkes County, GA",13317,14,161.2,"8,687"
HIV prevalence,2017,"Wilkes County, NC",37193,46,78.3,"58,748"
HIV prevalence,2016,"Wilkes County, NC",37193,51,86.9,"58,689"
HIV prevalence,2015,"Wilkes County, NC",37193,50,85.6,"58,392"
HIV prevalence,2014,"Wilkes County, NC",37193,47,80.5,"58,363"
HIV prevalence,2013,"Wilkes County, NC",37193,49,84,"58,356"
HIV prevalence,2012,"Wilkes County, NC",37193,49,83.9,"58,393"
HIV prevalence,2011,"Wilkes County, NC",37193,49,84.1,"58,239"
HIV prevalence,2010,"Wilkes County, NC",37193,45,77.2,"58,289"
HIV prevalence,2009,"Wilkes County, NC",37193,39,69.9,"55,801"
HIV prevalence,2008,"Wilkes County, NC",37193,39,69.7,"55,922"
HIV prevalence,2017,"Wilkin County, MN",27167,Data suppressed,Data suppressed,NA
HIV prevalence,2016,"Wilkin County, MN",27167,Data suppressed,Data suppressed,NA
HIV prevalence,2015,"Wilkin County, MN",27167,Data suppressed,Data suppressed,NA
HIV prevalence,2014,"Wilkin County, MN",27167,Data suppressed,Data suppressed,NA
HIV prevalence,2013,"Wilkin County, MN",27167,Data suppressed,Data suppressed,NA
HIV prevalence,2012,"Wilkin County, MN",27167,Data suppressed,Data suppressed,NA
HIV prevalence,2011,"Wilkin County, MN",27167,Data suppressed,Data suppressed,NA
HIV prevalence,2010,"Wilkin County, MN",27167,Data suppressed,Data suppressed,NA
HIV prevalence,2009,"Wilkin County, MN",27167,Data suppressed,Data suppressed,NA
HIV prevalence,2008,"Wilkin County, MN",27167,Data suppressed,Data suppressed,NA
HIV prevalence,2017,"Wilkinson County, MS",28157,25,333.3,"7,500"
HIV prevalence,2016,"Wilkinson County, MS",28157,21,275.5,"7,622"
HIV prevalence,2015,"Wilkinson County, MS",28157,24,313.2,"7,662"
HIV prevalence,2014,"Wilkinson County, MS",28157,20,258.5,"7,737"
HIV prevalence,2013,"Wilkinson County, MS",28157,21,268.6,"7,819"
HIV prevalence,2012,"Wilkinson County, MS",28157,24,304.4,"7,884"
HIV prevalence,2011,"Wilkinson County, MS",28157,25,313.8,"7,966"
HIV prevalence,2010,"Wilkinson County, MS",28157,22,267.6,"8,222"
HIV prevalence,2009,"Wilkinson County, MS",28157,17,202.3,"8,403"
HIV prevalence,2008,"Wilkinson County, MS",28157,17,201.5,"8,435"
HIV prevalence,2017,"Wilkinson County, GA",13319,8,106.3,"7,529"
HIV prevalence,2016,"Wilkinson County, GA",13319,15,198.9,"7,541"
HIV prevalence,2015,"Wilkinson County, GA",13319,10,131.6,"7,599"
HIV prevalence,2014,"Wilkinson County, GA",13319,14,181.3,"7,723"
HIV prevalence,2013,"Wilkinson County, GA",13319,12,154.4,"7,770"
HIV prevalence,2012,"Wilkinson County, GA",13319,10,127.9,"7,819"
HIV prevalence,2011,"Wilkinson County, GA",13319,10,129,"7,750"
HIV prevalence,2010,"Wilkinson County, GA",13319,14,178.4,"7,849"
HIV prevalence,2009,"Wilkinson County, GA",13319,10,123.1,"8,121"
HIV prevalence,2008,"Wilkinson County, GA",13319,9,111.5,"8,074"
HIV prevalence,2017,"Will County, IL",17197,586,102.5,"571,642"
HIV prevalence,2016,"Will County, IL",17197,552,97.3,"567,244"
HIV prevalence,2015,"Will County, IL",17197,526,93.5,"562,814"
HIV prevalence,2014,"Will County, IL",17197,479,85.6,"559,543"
HIV prevalence,2013,"Will County, IL",17197,478,86.1,"555,101"
HIV prevalence,2012,"Will County, IL",17197,506,92,"550,209"
HIV prevalence,2011,"Will County, IL",17197,496,90.9,"545,508"
HIV prevalence,2010,"Will County, IL",17197,403,74.6,"540,006"
HIV prevalence,2009,"Will County, IL",17197,507,93.1,"544,600"
HIV prevalence,2008,"Will County, IL",17197,484,89.9,"538,220"
HIV prevalence,2017,"Willacy County, TX",48489,107,599.3,"17,855"
HIV prevalence,2016,"Willacy County, TX",48489,108,600.9,"17,974"
HIV prevalence,2015,"Willacy County, TX",48489,113,629,"17,964"
HIV prevalence,2014,"Willacy County, TX",48489,107,594.5,"17,999"
HIV prevalence,2013,"Willacy County, TX",48489,103,571.5,"18,022"
HIV prevalence,2012,"Willacy County, TX",48489,92,509.3,"18,066"
HIV prevalence,2011,"Willacy County, TX",48489,91,505.6,"17,998"
HIV prevalence,2010,"Willacy County, TX",48489,76,422.3,"17,997"
HIV prevalence,2009,"Willacy County, TX",48489,43,271.2,"15,856"
HIV prevalence,2008,"Willacy County, TX",48489,37,233.3,"15,857"
HIV prevalence,2017,"Williams County, OH",39171,31,100.4,"30,883"
HIV prevalence,2016,"Williams County, OH",39171,28,90.4,"30,968"
HIV prevalence,2015,"Williams County, OH",39171,23,74.2,"31,013"
HIV prevalence,2014,"Williams County, OH",39171,25,80.3,"31,150"
HIV prevalence,2013,"Williams County, OH",39171,23,73.6,"31,258"
HIV prevalence,2012,"Williams County, OH",39171,23,73.5,"31,279"
HIV prevalence,2011,"Williams County, OH",39171,23,73.5,"31,300"
HIV prevalence,2010,"Williams County, OH",39171,23,73.7,"31,228"
HIV prevalence,2009,"Williams County, OH",39171,24,75.6,"31,764"
HIV prevalence,2008,"Williams County, OH",39171,26,81.5,"31,909"
HIV prevalence,2017,"Williams County, ND",38105,12,45.9,"26,143"
HIV prevalence,2016,"Williams County, ND",38105,15,55.7,"26,929"
HIV prevalence,2015,"Williams County, ND",38105,16,57,"28,061"
HIV prevalence,2014,"Williams County, ND",38105,8,30.9,"25,891"
HIV prevalence,2013,"Williams County, ND",38105,Data suppressed,Data suppressed,NA
HIV prevalence,2012,"Williams County, ND",38105,Data suppressed,Data suppressed,NA
HIV prevalence,2011,"Williams County, ND",38105,Data suppressed,Data suppressed,NA
HIV prevalence,2010,"Williams County, ND",38105,Data suppressed,Data suppressed,NA
HIV prevalence,2009,"Williams County, ND",38105,Data suppressed,Data suppressed,NA
HIV prevalence,2008,"Williams County, ND",38105,Data suppressed,Data suppressed,NA
HIV prevalence,2017,"Williamsburg City, VA",51830,33,241.6,"13,662"
HIV prevalence,2016,"Williamsburg City, VA",51830,27,198.5,"13,602"
HIV prevalence,2015,"Williamsburg City, VA",51830,28,206.5,"13,559"
HIV prevalence,2014,"Williamsburg City, VA",51830,28,209.4,"13,372"
HIV prevalence,2013,"Williamsburg City, VA",51830,28,209.7,"13,354"
HIV prevalence,2012,"Williamsburg City, VA",51830,26,195.4,"13,309"
HIV prevalence,2011,"Williamsburg City, VA",51830,32,246.5,"12,979"
HIV prevalence,2010,"Williamsburg City, VA",51830,36,283.4,"12,704"
HIV prevalence,2009,"Williamsburg City, VA",51830,49,437.9,"11,190"
HIV prevalence,2008,"Williamsburg City, VA",51830,49,444.6,"11,021"
HIV prevalence,2017,"Williamsburg County, SC",45089,211,791.9,"26,646"
HIV prevalence,2016,"Williamsburg County, SC",45089,226,832.2,"27,157"
HIV prevalence,2015,"Williamsburg County, SC",45089,233,845.1,"27,569"
HIV prevalence,2014,"Williamsburg County, SC",45089,123,443.3,"27,745"
HIV prevalence,2013,"Williamsburg County, SC",45089,110,393.5,"27,955"
HIV prevalence,2012,"Williamsburg County, SC",45089,109,386,"28,236"
HIV prevalence,2011,"Williamsburg County, SC",45089,192,671.2,"28,606"
HIV prevalence,2010,"Williamsburg County, SC",45089,88,306.4,"28,716"
HIV prevalence,2009,"Williamsburg County, SC",45089,183,632.3,"28,943"
HIV prevalence,2008,"Williamsburg County, SC",45089,180,614.5,"29,294"
HIV prevalence,2017,"Williamson County, TN",47187,143,77.9,"183,608"
HIV prevalence,2016,"Williamson County, TN",47187,138,77.7,"177,504"
HIV prevalence,2015,"Williamson County, TN",47187,134,78.2,"171,255"
HIV prevalence,2014,"Williamson County, TN",47187,140,84.5,"165,773"
HIV prevalence,2013,"Williamson County, TN",47187,136,84.9,"160,147"
HIV prevalence,2012,"Williamson County, TN",47187,108,69.9,"154,609"
HIV prevalence,2011,"Williamson County, TN",47187,96,63.9,"150,163"
HIV prevalence,2010,"Williamson County, TN",47187,89,60.8,"146,263"
HIV prevalence,2009,"Williamson County, TN",47187,107,75.7,"141,429"
HIV prevalence,2008,"Williamson County, TN",47187,107,77.7,"137,656"
HIV prevalence,2017,"Williamson County, TX",48491,715,160.7,"444,879"
HIV prevalence,2016,"Williamson County, TX",48491,678,158.3,"428,414"
HIV prevalence,2015,"Williamson County, TX",48491,640,156,"410,235"
HIV prevalence,2014,"Williamson County, TX",48491,616,156.7,"393,049"
HIV prevalence,2013,"Williamson County, TX",48491,554,147.1,"376,709"
HIV prevalence,2012,"Williamson County, TX",48491,519,142.9,"363,205"
HIV prevalence,2011,"Williamson County, TX",48491,501,142.9,"350,565"
HIV prevalence,2010,"Williamson County, TX",48491,492,146.2,"336,553"
HIV prevalence,2009,"Williamson County, TX",48491,317,97.5,"325,016"
HIV prevalence,2008,"Williamson County, TX",48491,295,94.4,"312,442"
HIV prevalence,2017,"Williamson County, IL",17199,49,86.7,"56,507"
HIV prevalence,2016,"Williamson County, IL",17199,51,89.8,"56,768"
HIV prevalence,2015,"Williamson County, IL",17199,54,95.1,"56,764"
HIV prevalence,2014,"Williamson County, IL",17199,54,95,"56,837"
HIV prevalence,2013,"Williamson County, IL",17199,54,95.1,"56,795"
HIV prevalence,2012,"Williamson County, IL",17199,47,83.7,"56,157"
HIV prevalence,2011,"Williamson County, IL",17199,43,76.7,"56,094"
HIV prevalence,2010,"Williamson County, IL",17199,24,43,"55,846"
HIV prevalence,2009,"Williamson County, IL",17199,34,62,"54,844"
HIV prevalence,2008,"Williamson County, IL",17199,36,66.1,"54,450"
HIV prevalence,2017,"Wilson County, TN",47189,173,152.2,"113,655"
HIV prevalence,2016,"Wilson County, TN",47189,164,148.9,"110,110"
HIV prevalence,2015,"Wilson County, TN",47189,135,126.4,"106,787"
HIV prevalence,2014,"Wilson County, TN",47189,118,113.6,"103,855"
HIV prevalence,2013,"Wilson County, TN",47189,92,91,"101,091"
HIV prevalence,2012,"Wilson County, TN",47189,93,94.5,"98,443"
HIV prevalence,2011,"Wilson County, TN",47189,81,84.1,"96,279"
HIV prevalence,2010,"Wilson County, TN",47189,79,83.9,"94,192"
HIV prevalence,2009,"Wilson County, TN",47189,86,93.2,"92,234"
HIV prevalence,2008,"Wilson County, TN",47189,82,90.7,"90,427"
HIV prevalence,2017,"Wilson County, KS",20205,0,0,"7,209"
HIV prevalence,2016,"Wilson County, KS",20205,0,0,"7,252"
HIV prevalence,2015,"Wilson County, KS",20205,0,0,"7,359"
HIV prevalence,2014,"Wilson County, KS",20205,0,0,"7,446"
HIV prevalence,2013,"Wilson County, KS",20205,0,0,"7,514"
HIV prevalence,2012,"Wilson County, KS",20205,Data suppressed,Data suppressed,NA
HIV prevalence,2011,"Wilson County, KS",20205,0,0,"7,659"
HIV prevalence,2010,"Wilson County, KS",20205,0,0,"7,781"
HIV prevalence,2009,"Wilson County, KS",20205,Data suppressed,Data suppressed,NA
HIV prevalence,2008,"Wilson County, KS",20205,Data suppressed,Data suppressed,NA
HIV prevalence,2017,"Wilson County, TX",48493,41,100.1,"40,975"
HIV prevalence,2016,"Wilson County, TX",48493,43,107.2,"40,105"
HIV prevalence,2015,"Wilson County, TX",48493,34,86.7,"39,213"
HIV prevalence,2014,"Wilson County, TX",48493,35,91.4,"38,292"
HIV prevalence,2013,"Wilson County, TX",48493,32,85.5,"37,425"
HIV prevalence,2012,"Wilson County, TX",48493,32,87.5,"36,560"
HIV prevalence,2011,"Wilson County, TX",48493,31,86.5,"35,834"
HIV prevalence,2010,"Wilson County, TX",48493,28,79.5,"35,222"
HIV prevalence,2009,"Wilson County, TX",48493,18,53.9,"33,372"
HIV prevalence,2008,"Wilson County, TX",48493,18,54.5,"33,002"
HIV prevalence,2017,"Wilson County, NC",37195,302,442.9,"68,188"
HIV prevalence,2016,"Wilson County, NC",37195,299,439.7,"67,999"
HIV prevalence,2015,"Wilson County, NC",37195,300,442.6,"67,780"
HIV prevalence,2014,"Wilson County, NC",37195,276,409.2,"67,450"
HIV prevalence,2013,"Wilson County, NC",37195,262,388.7,"67,400"
HIV prevalence,2012,"Wilson County, NC",37195,296,439.8,"67,296"
HIV prevalence,2011,"Wilson County, NC",37195,303,452.6,"66,952"
HIV prevalence,2010,"Wilson County, NC",37195,291,434.6,"66,958"
HIV prevalence,2009,"Wilson County, NC",37195,300,467.6,"64,158"
HIV prevalence,2008,"Wilson County, NC",37195,277,435.1,"63,661"
HIV prevalence,2017,"Winchester City, VA",51840,57,243.1,"23,449"
HIV prevalence,2016,"Winchester City, VA",51840,64,277,"23,108"
HIV prevalence,2015,"Winchester City, VA",51840,67,293.4,"22,832"
HIV prevalence,2014,"Winchester City, VA",51840,60,263.2,"22,794"
HIV prevalence,2013,"Winchester City, VA",51840,61,269.8,"22,610"
HIV prevalence,2012,"Winchester City, VA",51840,71,316.8,"22,411"
HIV prevalence,2011,"Winchester City, VA",51840,70,316.3,"22,134"
HIV prevalence,2010,"Winchester City, VA",51840,67,307.2,"21,813"
HIV prevalence,2009,"Winchester City, VA",51840,70,321.4,"21,778"
HIV prevalence,2008,"Winchester City, VA",51840,70,321.8,"21,754"
HIV prevalence,2017,"Windham County, CT",9015,201,200.1,"100,448"
HIV prevalence,2016,"Windham County, CT",9015,191,191,"100,020"
HIV prevalence,2015,"Windham County, CT",9015,194,193.6,"100,194"
HIV prevalence,2014,"Windham County, CT",9015,186,185.7,"100,172"
HIV prevalence,2013,"Windham County, CT",9015,148,147.3,"100,483"
HIV prevalence,2012,"Windham County, CT",9015,88,87.6,"100,448"
HIV prevalence,2011,"Windham County, CT",9015,78,77.6,"100,525"
HIV prevalence,2010,"Windham County, CT",9015,63,62.7,"100,405"
HIV prevalence,2009,"Windham County, CT",9015,184,185.2,"99,361"
HIV prevalence,2008,"Windham County, CT",9015,181,183,"98,907"
HIV prevalence,2017,"Windham County, VT",50025,68,181.2,"37,535"
HIV prevalence,2016,"Windham County, VT",50025,66,175.2,"37,680"
HIV prevalence,2015,"Windham County, VT",50025,66,175,"37,721"
HIV prevalence,2014,"Windham County, VT",50025,69,181.9,"37,931"
HIV prevalence,2013,"Windham County, VT",50025,59,154.7,"38,138"
HIV prevalence,2012,"Windham County, VT",50025,59,154.6,"38,161"
HIV prevalence,2011,"Windham County, VT",50025,46,120,"38,346"
HIV prevalence,2010,"Windham County, VT",50025,40,104,"38,460"
HIV prevalence,2009,"Windham County, VT",50025,32,84.9,"37,679"
HIV prevalence,2008,"Windham County, VT",50025,31,82.3,"37,679"
HIV prevalence,2017,"Windsor County, VT",50027,68,140.9,"48,272"
HIV prevalence,2016,"Windsor County, VT",50027,70,145,"48,261"
HIV prevalence,2015,"Windsor County, VT",50027,61,126.1,"48,386"
HIV prevalence,2014,"Windsor County, VT",50027,66,135.9,"48,563"
HIV prevalence,2013,"Windsor County, VT",50027,45,92.5,"48,660"
HIV prevalence,2012,"Windsor County, VT",50027,43,88.3,"48,690"
HIV prevalence,2011,"Windsor County, VT",50027,34,69.4,"48,987"
HIV prevalence,2010,"Windsor County, VT",50027,27,55.2,"48,932"
HIV prevalence,2009,"Windsor County, VT",50027,30,61.1,"49,070"
HIV prevalence,2008,"Windsor County, VT",50027,28,56.9,"49,222"
HIV prevalence,2017,"Winkler County, TX",48495,6,100.9,"5,946"
HIV prevalence,2016,"Winkler County, TX",48495,8,130.6,"6,125"
HIV prevalence,2015,"Winkler County, TX",48495,Data suppressed,Data suppressed,NA
HIV prevalence,2014,"Winkler County, TX",48495,Data suppressed,Data suppressed,NA
HIV prevalence,2013,"Winkler County, TX",48495,6,100.5,"5,969"
HIV prevalence,2012,"Winkler County, TX",48495,5,86.5,"5,781"
HIV prevalence,2011,"Winkler County, TX",48495,Data suppressed,Data suppressed,NA
HIV prevalence,2010,"Winkler County, TX",48495,5,89.6,"5,580"
HIV prevalence,2009,"Winkler County, TX",48495,Data suppressed,Data suppressed,NA
HIV prevalence,2008,"Winkler County, TX",48495,Data suppressed,Data suppressed,NA
HIV prevalence,2017,"Winn Parish, LA",22127,29,238,"12,187"
HIV prevalence,2016,"Winn Parish, LA",22127,31,251.3,"12,334"
HIV prevalence,2015,"Winn Parish, LA",22127,61,492.4,"12,387"
HIV prevalence,2014,"Winn Parish, LA",22127,43,343,"12,535"
HIV prevalence,2013,"Winn Parish, LA",22127,40,319.2,"12,530"
HIV prevalence,2012,"Winn Parish, LA",22127,46,362.3,"12,695"
HIV prevalence,2011,"Winn Parish, LA",22127,50,393.1,"12,718"
HIV prevalence,2010,"Winn Parish, LA",22127,66,515.3,"12,807"
HIV prevalence,2009,"Winn Parish, LA",22127,58,451,"12,860"
HIV prevalence,2008,"Winn Parish, LA",22127,58,448.2,"12,940"
HIV prevalence,2017,"Winnebago County, WI",55139,59,40.6,"145,350"
HIV prevalence,2016,"Winnebago County, WI",55139,96,66.4,"144,531"
HIV prevalence,2015,"Winnebago County, WI",55139,87,60.3,"144,182"
HIV prevalence,2014,"Winnebago County, WI",55139,82,56.9,"144,023"
HIV prevalence,2013,"Winnebago County, WI",55139,70,48.7,"143,639"
HIV prevalence,2012,"Winnebago County, WI",55139,65,45.5,"142,843"
HIV prevalence,2011,"Winnebago County, WI",55139,68,47.9,"141,881"
HIV prevalence,2010,"Winnebago County, WI",55139,63,44.6,"141,312"
HIV prevalence,2009,"Winnebago County, WI",55139,65,46.8,"138,817"
HIV prevalence,2008,"Winnebago County, WI",55139,61,44.3,"137,640"
HIV prevalence,2017,"Winnebago County, IA",19189,Data suppressed,Data suppressed,NA
HIV prevalence,2016,"Winnebago County, IA",19189,Data suppressed,Data suppressed,NA
HIV prevalence,2015,"Winnebago County, IA",19189,Data suppressed,Data suppressed,NA
HIV prevalence,2014,"Winnebago County, IA",19189,Data suppressed,Data suppressed,NA
HIV prevalence,2013,"Winnebago County, IA",19189,Data suppressed,Data suppressed,NA
HIV prevalence,2012,"Winnebago County, IA",19189,Data suppressed,Data suppressed,NA
HIV prevalence,2011,"Winnebago County, IA",19189,Data suppressed,Data suppressed,NA
HIV prevalence,2010,"Winnebago County, IA",19189,Data suppressed,Data suppressed,NA
HIV prevalence,2009,"Winnebago County, IA",19189,Data suppressed,Data suppressed,NA
HIV prevalence,2008,"Winnebago County, IA",19189,Data suppressed,Data suppressed,NA
HIV prevalence,2017,"Winnebago County, IL",17201,366,154.3,"237,201"
HIV prevalence,2016,"Winnebago County, IL",17201,373,156.7,"238,053"
HIV prevalence,2015,"Winnebago County, IL",17201,365,152.8,"238,873"
HIV prevalence,2014,"Winnebago County, IL",17201,377,157.1,"239,964"
HIV prevalence,2013,"Winnebago County, IL",17201,344,142.6,"241,231"
HIV prevalence,2012,"Winnebago County, IL",17201,331,137,"241,613"
HIV prevalence,2011,"Winnebago County, IL",17201,334,137.8,"242,349"
HIV prevalence,2010,"Winnebago County, IL",17201,336,138.2,"243,055"
HIV prevalence,2009,"Winnebago County, IL",17201,333,135.2,"246,235"
HIV prevalence,2008,"Winnebago County, IL",17201,326,132.8,"245,519"
HIV prevalence,2017,"Winneshiek County, IA",19191,Data suppressed,Data suppressed,NA
HIV prevalence,2016,"Winneshiek County, IA",19191,Data suppressed,Data suppressed,NA
