Year,Geography,Female,,Male,
2017,"Pearl River County, MS",0,0,0,0
2017,"Pecos County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pembina County, ND",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pemiscot County, MO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pend Oreille County, WA",0,0,0,0
2017,"Pender County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pendleton County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pendleton County, WV",0,0,0,0
2017,"Pennington County, MN",0,0,0,0
2017,"Pennington County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Penobscot County, ME",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Peoria County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pepin County, WI",0,0,0,0
2017,"Perkins County, NE",0,0,0,0
2017,"Perkins County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Perquimans County, NC",0,0,0,0
2017,"Perry County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Perry County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Perry County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Perry County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Perry County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Perry County, MO",0,0,0,0
2017,"Perry County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Perry County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Perry County, PA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Perry County, TN",0,0,0,0
2017,"Pershing County, NV",0,0,0,0
2017,"Person County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Petersburg Census Area, AK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Petersburg City, VA",0,0,15,126.9
2017,"Petroleum County, MT",0,0,0,0
2017,"Pettis County, MO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Phelps County, MO",0,0,0,0
2017,"Phelps County, NE",0,0,0,0
2017,"Philadelphia County, PA",100,14.2,398,64.6
2017,"Phillips County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Phillips County, CO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Phillips County, KS",0,0,0,0
2017,"Phillips County, MT",0,0,0,0
2017,"Piatt County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pickaway County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pickens County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pickens County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pickens County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pickett County, TN",0,0,0,0
2017,"Pierce County, GA",0,0,0,0
2017,"Pierce County, ND",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pierce County, NE",0,0,0,0
2017,"Pierce County, WA",13,3.5,39,10.9
2017,"Pierce County, WI",0,0,0,0
2017,"Pike County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pike County, AR",0,0,0,0
2017,"Pike County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pike County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pike County, IN",0,0,0,0
2017,"Pike County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pike County, MO",0,0,0,0
2017,"Pike County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pike County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pike County, PA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pima County, AZ",17,3.8,93,21.8
2017,"Pinal County, AZ",7,4.1,32,16.9
2017,"Pine County, MN",0,0,0,0
2017,"Pinellas County, FL",32,7.1,135,33.1
2017,"Pipestone County, MN",0,0,0,0
2017,"Piscataquis County, ME",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pitkin County, CO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pitt County, NC",7,8.6,31,44.4
2017,"Pittsburg County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pittsylvania County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Piute County, UT",0,0,0,0
2017,"Placer County, CA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Plaquemines Parish, LA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Platte County, MO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Platte County, NE",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Platte County, WY",0,0,0,0
2017,"Pleasants County, WV",0,0,0,0
2017,"Plumas County, CA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Plymouth County, IA",0,0,0,0
2017,"Plymouth County, MA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pocahontas County, IA",0,0,0,0
2017,"Pocahontas County, WV",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Poinsett County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pointe Coupee Parish, LA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Polk County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Polk County, FL",32,10.8,61,21.8
2017,"Polk County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Polk County, IA",8,4,22,11.5
2017,"Polk County, MN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Polk County, MO",0,0,0,0
2017,"Polk County, NC",0,0,0,0
2017,"Polk County, NE",0,0,0,0
2017,"Polk County, OR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Polk County, TN",0,0,0,0
2017,"Polk County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Polk County, WI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pondera County, MT",0,0,0,0
2017,"Pontotoc County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pontotoc County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pope County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pope County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pope County, MN",0,0,0,0
2017,"Poquoson City, VA",0,0,0,0
2017,"Portage County, OH",0,0,7,10.2
2017,"Portage County, WI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Porter County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Portsmouth City, VA",5,12.2,19,51.2
2017,"Posey County, IN",0,0,0,0
2017,"Pottawatomie County, KS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pottawatomie County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pottawattamie County, IA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Potter County, PA",0,0,0,0
2017,"Potter County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Potter County, TX",7,15.1,13,26.2
2017,"Powder River County, MT",0,0,0,0
2017,"Powell County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Powell County, MT",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Power County, ID",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Poweshiek County, IA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Powhatan County, VA",0,0,0,0
2017,"Prairie County, AR",0,0,0,0
2017,"Prairie County, MT",0,0,0,0
2017,"Pratt County, KS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Preble County, OH",0,0,0,0
2017,"Prentiss County, MS",0,0,0,0
2017,"Presidio County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Presque Isle County, MI",0,0,0,0
2017,"Preston County, WV",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Price County, WI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Prince Edward County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Prince George County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Prince George's County, MD",93,23.4,216,59.8
2017,"Prince William County, VA",15,8,35,19
2017,"Prince of Wales-Hyder Census Area, AK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Providence County, RI",14,5,51,19.6
2017,"Prowers County, CO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pueblo County, CO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pulaski County, AR",16,9.3,91,59.1
2017,"Pulaski County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pulaski County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pulaski County, IN",0,0,0,0
2017,"Pulaski County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pulaski County, MO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pulaski County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pushmataha County, OK",0,0,0,0
2017,"Putnam County, FL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Putnam County, GA",0,0,0,0
2017,"Putnam County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Putnam County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Putnam County, MO",0,0,0,0
2017,"Putnam County, NY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Putnam County, OH",0,0,0,0
2017,"Putnam County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Putnam County, WV",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Quay County, NM",0,0,0,0
2017,"Queen Anne's County, MD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Queens County, NY",72,7.1,361,38.5
2017,"Quitman County, GA",0,0,0,0
2017,"Quitman County, MS",0,0,0,0
2017,"Rabun County, GA",0,0,0,0
2017,"Racine County, WI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Radford City, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Rains County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Raleigh County, WV",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Ralls County, MO",0,0,0,0
2017,"Ramsey County, MN",15,6.4,34,15.6
2017,"Ramsey County, ND",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Randall County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Randolph County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Randolph County, AR",0,0,0,0
2017,"Randolph County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Randolph County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Randolph County, IN",0,0,0,0
2017,"Randolph County, MO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Randolph County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Randolph County, WV",0,0,0,0
2017,"Rankin County, MS",10,15,11,18.1
2017,"Ransom County, ND",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Rapides Parish, LA",8,14.2,14,27.2
2017,"Rappahannock County, VA",0,0,0,0
2017,"Ravalli County, MT",0,0,0,0
2017,"Rawlins County, KS",0,0,0,0
2017,"Ray County, MO",0,0,0,0
2017,"Reagan County, TX",0,0,0,0
2017,"Real County, TX",0,0,0,0
2017,"Red Lake County, MN",0,0,0,0
2017,"Red River County, TX",0,0,0,0
2017,"Red River Parish, LA",0,0,0,0
2017,"Red Willow County, NE",0,0,0,0
2017,"Redwood County, MN",0,0,0,0
2017,"Reeves County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Refugio County, TX",0,0,0,0
2017,"Reno County, KS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Rensselaer County, NY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Renville County, MN",0,0,0,0
2017,"Renville County, ND",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Republic County, KS",0,0,0,0
2017,"Reynolds County, MO",0,0,0,0
2017,"Rhea County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Rice County, KS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Rice County, MN",0,0,0,0
2017,"Rich County, UT",0,0,0,0
2017,"Richardson County, NE",0,0,0,0
2017,"Richland County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Richland County, MT",0,0,0,0
2017,"Richland County, ND",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Richland County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Richland County, SC",21,11.6,85,50.8
2017,"Richland County, WI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Richland Parish, LA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Richmond City, VA",20,19.2,39,42.3
2017,"Richmond County, GA",13,14.9,48,59.7
2017,"Richmond County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Richmond County, NY",10,4.8,25,13
2017,"Richmond County, VA",0,0,0,0
2017,"Riley County, KS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Ringgold County, IA",0,0,0,0
2017,"Rio Arriba County, NM",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Rio Blanco County, CO",0,0,0,0
2017,"Rio Grande County, CO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Ripley County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Ripley County, MO",0,0,0,0
2017,"Ritchie County, WV",0,0,0,0
2017,"Riverside County, CA",22,2.2,251,25.6
2017,"Roane County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Roane County, WV",0,0,0,0
2017,"Roanoke City, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Roanoke County, VA",0,0,7,18.2
2017,"Roberts County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Roberts County, TX",0,0,0,0
2017,"Robertson County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Robertson County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Robertson County, TX",0,0,0,0
2017,"Robeson County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Rock County, MN",0,0,0,0
2017,"Rock County, NE",0,0,0,0
2017,"Rock County, WI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Rock Island County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Rockbridge County, VA",0,0,0,0
2017,"Rockcastle County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Rockdale County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Rockingham County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Rockingham County, NH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Rockingham County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Rockland County, NY",9,6.8,19,15.1
2017,"Rockwall County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Roger Mills County, OK",0,0,0,0
2017,"Rogers County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Rolette County, ND",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Rooks County, KS",0,0,0,0
2017,"Roosevelt County, MT",Data suppressed,Data suppressed,Data suppressed,Data suppressed
