"Date Printed: Sunday, February 9, 2020 10:06:45 PM"
Title: HIV diagnoses | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | 13-24 | 25-34 | 35-44 | 45-54 | 55+ | All transmission categories
Footnote(s): Prevalence: Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address.
Diagnosis: HIV data for the year 2018 are preliminary and based on 6 months reporting delay.
Death: Death data based on residence at death.
NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV diagnoses","2012","Washington","53","55+","All races/ethnicities","Both sexes","All transmission categories","39",2.2,"1,789,346"
"HIV diagnoses","2012","Washington","53","45-54","All races/ethnicities","Both sexes","All transmission categories","88",9.1,"964,376"
"HIV diagnoses","2012","Washington","53","35-44","All races/ethnicities","Both sexes","All transmission categories","131",14.4,"912,329"
"HIV diagnoses","2012","Washington","53","25-34","All races/ethnicities","Both sexes","All transmission categories","159",16.3,"974,874"
"HIV diagnoses","2012","Washington","53","13-24","All races/ethnicities","Both sexes","All transmission categories","79",7.1,"1,105,698"
"HIV diagnoses","2011","Washington","53","55+","All races/ethnicities","Both sexes","All transmission categories","53",3.1,"1,732,430"
"HIV diagnoses","2011","Washington","53","45-54","All races/ethnicities","Both sexes","All transmission categories","91",9.3,"976,829"
"HIV diagnoses","2011","Washington","53","35-44","All races/ethnicities","Both sexes","All transmission categories","128",14.1,"908,656"
"HIV diagnoses","2011","Washington","53","25-34","All races/ethnicities","Both sexes","All transmission categories","139",14.5,"958,754"
"HIV diagnoses","2011","Washington","53","13-24","All races/ethnicities","Both sexes","All transmission categories","68",6.2,"1,102,988"
"HIV diagnoses","2010","Washington","53","55+","All races/ethnicities","Both sexes","All transmission categories","45",2.7,"1,676,317"
"HIV diagnoses","2010","Washington","53","45-54","All races/ethnicities","Both sexes","All transmission categories","105",10.6,"986,817"
"HIV diagnoses","2010","Washington","53","35-44","All races/ethnicities","Both sexes","All transmission categories","154",17,"908,257"
"HIV diagnoses","2010","Washington","53","25-34","All races/ethnicities","Both sexes","All transmission categories","163",17.4,"938,228"
"HIV diagnoses","2010","Washington","53","13-24","All races/ethnicities","Both sexes","All transmission categories","71",6.5,"1,098,325"
"HIV diagnoses","2009","Washington","53","55+","All races/ethnicities","Both sexes","All transmission categories","43",2.7,"1,607,789"
"HIV diagnoses","2009","Washington","53","45-54","All races/ethnicities","Both sexes","All transmission categories","108",10.9,"987,104"
"HIV diagnoses","2009","Washington","53","35-44","All races/ethnicities","Both sexes","All transmission categories","140",15.4,"906,321"
"HIV diagnoses","2009","Washington","53","25-34","All races/ethnicities","Both sexes","All transmission categories","152",16,"948,773"
"HIV diagnoses","2009","Washington","53","13-24","All races/ethnicities","Both sexes","All transmission categories","83",7.7,"1,082,597"
"HIV diagnoses","2008","Washington","53","55+","All races/ethnicities","Both sexes","All transmission categories","51",3.3,"1,554,469"
"HIV diagnoses","2008","Washington","53","45-54","All races/ethnicities","Both sexes","All transmission categories","84",8.5,"983,194"
"HIV diagnoses","2008","Washington","53","35-44","All races/ethnicities","Both sexes","All transmission categories","154",16.8,"914,832"
"HIV diagnoses","2008","Washington","53","25-34","All races/ethnicities","Both sexes","All transmission categories","154",16.7,"920,770"
"HIV diagnoses","2008","Washington","53","13-24","All races/ethnicities","Both sexes","All transmission categories","80",7.4,"1,077,992"
"HIV diagnoses","2018","West Virginia","54","55+","All races/ethnicities","Both sexes","All transmission categories","5",0.8,"618,248"
"HIV diagnoses","2018","West Virginia","54","45-54","All races/ethnicities","Both sexes","All transmission categories","14",6,"234,453"
"HIV diagnoses","2018","West Virginia","54","35-44","All races/ethnicities","Both sexes","All transmission categories","20",9.2,"216,760"
"HIV diagnoses","2018","West Virginia","54","25-34","All races/ethnicities","Both sexes","All transmission categories","33",15.3,"215,362"
"HIV diagnoses","2018","West Virginia","54","13-24","All races/ethnicities","Both sexes","All transmission categories","13",5,"262,079"
"HIV diagnoses","2017","West Virginia","54","55+","All races/ethnicities","Both sexes","All transmission categories","2",0.3,"614,634"
"HIV diagnoses","2017","West Virginia","54","45-54","All races/ethnicities","Both sexes","All transmission categories","12",5,"238,935"
"HIV diagnoses","2017","West Virginia","54","35-44","All races/ethnicities","Both sexes","All transmission categories","15",6.8,"219,040"
"HIV diagnoses","2017","West Virginia","54","25-34","All races/ethnicities","Both sexes","All transmission categories","25",11.5,"216,808"
"HIV diagnoses","2017","West Virginia","54","13-24","All races/ethnicities","Both sexes","All transmission categories","22",8.3,"265,125"
"HIV diagnoses","2016","West Virginia","54","55+","All races/ethnicities","Both sexes","All transmission categories","11",1.8,"610,699"
"HIV diagnoses","2016","West Virginia","54","45-54","All races/ethnicities","Both sexes","All transmission categories","13",5.4,"242,760"
"HIV diagnoses","2016","West Virginia","54","35-44","All races/ethnicities","Both sexes","All transmission categories","16",7.2,"222,566"
"HIV diagnoses","2016","West Virginia","54","25-34","All races/ethnicities","Both sexes","All transmission categories","19",8.7,"218,164"
"HIV diagnoses","2016","West Virginia","54","13-24","All races/ethnicities","Both sexes","All transmission categories","9",3.3,"269,978"
"HIV diagnoses","2015","West Virginia","54","55+","All races/ethnicities","Both sexes","All transmission categories","6",1,"605,591"
"HIV diagnoses","2015","West Virginia","54","45-54","All races/ethnicities","Both sexes","All transmission categories","7",2.8,"246,606"
"HIV diagnoses","2015","West Virginia","54","35-44","All races/ethnicities","Both sexes","All transmission categories","23",10.1,"226,917"
"HIV diagnoses","2015","West Virginia","54","25-34","All races/ethnicities","Both sexes","All transmission categories","18",8.3,"217,735"
"HIV diagnoses","2015","West Virginia","54","13-24","All races/ethnicities","Both sexes","All transmission categories","18",6.5,"275,519"
"HIV diagnoses","2014","West Virginia","54","55+","All races/ethnicities","Both sexes","All transmission categories","7",1.2,"599,415"
"HIV diagnoses","2014","West Virginia","54","45-54","All races/ethnicities","Both sexes","All transmission categories","14",5.6,"250,794"
"HIV diagnoses","2014","West Virginia","54","35-44","All races/ethnicities","Both sexes","All transmission categories","22",9.6,"229,211"
"HIV diagnoses","2014","West Virginia","54","25-34","All races/ethnicities","Both sexes","All transmission categories","20",9.2,"218,067"
"HIV diagnoses","2014","West Virginia","54","13-24","All races/ethnicities","Both sexes","All transmission categories","21",7.5,"280,666"
"HIV diagnoses","2013","West Virginia","54","55+","All races/ethnicities","Both sexes","All transmission categories","9",1.5,"591,649"
"HIV diagnoses","2013","West Virginia","54","45-54","All races/ethnicities","Both sexes","All transmission categories","17",6.6,"256,990"
"HIV diagnoses","2013","West Virginia","54","35-44","All races/ethnicities","Both sexes","All transmission categories","12",5.2,"231,189"
"HIV diagnoses","2013","West Virginia","54","25-34","All races/ethnicities","Both sexes","All transmission categories","25",11.4,"218,716"
"HIV diagnoses","2013","West Virginia","54","13-24","All races/ethnicities","Both sexes","All transmission categories","10",3.5,"282,649"
"HIV diagnoses","2012","West Virginia","54","55+","All races/ethnicities","Both sexes","All transmission categories","8",1.4,"583,077"
"HIV diagnoses","2012","West Virginia","54","45-54","All races/ethnicities","Both sexes","All transmission categories","13",4.9,"263,799"
"HIV diagnoses","2012","West Virginia","54","35-44","All races/ethnicities","Both sexes","All transmission categories","20",8.6,"232,808"
"HIV diagnoses","2012","West Virginia","54","25-34","All races/ethnicities","Both sexes","All transmission categories","21",9.5,"220,170"
"HIV diagnoses","2012","West Virginia","54","13-24","All races/ethnicities","Both sexes","All transmission categories","18",6.4,"282,595"
"HIV diagnoses","2011","West Virginia","54","55+","All races/ethnicities","Both sexes","All transmission categories","8",1.4,"573,292"
"HIV diagnoses","2011","West Virginia","54","45-54","All races/ethnicities","Both sexes","All transmission categories","19",7,"270,155"
"HIV diagnoses","2011","West Virginia","54","35-44","All races/ethnicities","Both sexes","All transmission categories","21",8.9,"234,661"
"HIV diagnoses","2011","West Virginia","54","25-34","All races/ethnicities","Both sexes","All transmission categories","19",8.6,"221,043"
"HIV diagnoses","2011","West Virginia","54","13-24","All races/ethnicities","Both sexes","All transmission categories","18",6.4,"282,382"
"HIV diagnoses","2010","West Virginia","54","55+","All races/ethnicities","Both sexes","All transmission categories","3",0.5,"564,475"
"HIV diagnoses","2010","West Virginia","54","45-54","All races/ethnicities","Both sexes","All transmission categories","20",7.3,"275,288"
"HIV diagnoses","2010","West Virginia","54","35-44","All races/ethnicities","Both sexes","All transmission categories","17",7.2,"236,960"
"HIV diagnoses","2010","West Virginia","54","25-34","All races/ethnicities","Both sexes","All transmission categories","21",9.5,"220,965"
"HIV diagnoses","2010","West Virginia","54","13-24","All races/ethnicities","Both sexes","All transmission categories","12",4.3,"281,133"
"HIV diagnoses","2009","West Virginia","54","55+","All races/ethnicities","Both sexes","All transmission categories","8",1.5,"533,949"
"HIV diagnoses","2009","West Virginia","54","45-54","All races/ethnicities","Both sexes","All transmission categories","13",4.8,"270,006"
"HIV diagnoses","2009","West Virginia","54","35-44","All races/ethnicities","Both sexes","All transmission categories","23",9.8,"234,428"
"HIV diagnoses","2009","West Virginia","54","25-34","All races/ethnicities","Both sexes","All transmission categories","22",9.8,"225,178"
"HIV diagnoses","2009","West Virginia","54","13-24","All races/ethnicities","Both sexes","All transmission categories","10",3.6,"281,145"
"HIV diagnoses","2008","West Virginia","54","55+","All races/ethnicities","Both sexes","All transmission categories","5",1,"524,862"
"HIV diagnoses","2008","West Virginia","54","45-54","All races/ethnicities","Both sexes","All transmission categories","17",6.2,"272,189"
"HIV diagnoses","2008","West Virginia","54","35-44","All races/ethnicities","Both sexes","All transmission categories","29",12.2,"238,263"
"HIV diagnoses","2008","West Virginia","54","25-34","All races/ethnicities","Both sexes","All transmission categories","18",8,"224,220"
"HIV diagnoses","2008","West Virginia","54","13-24","All races/ethnicities","Both sexes","All transmission categories","13",4.6,"280,775"
"HIV diagnoses","2018","Wisconsin","55","55+","All races/ethnicities","Both sexes","All transmission categories","23",1.3,"1,806,050"
"HIV diagnoses","2018","Wisconsin","55","45-54","All races/ethnicities","Both sexes","All transmission categories","32",4.3,"737,557"
"HIV diagnoses","2018","Wisconsin","55","35-44","All races/ethnicities","Both sexes","All transmission categories","34",4.8,"704,716"
"HIV diagnoses","2018","Wisconsin","55","25-34","All races/ethnicities","Both sexes","All transmission categories","76",10.3,"737,377"
"HIV diagnoses","2018","Wisconsin","55","13-24","All races/ethnicities","Both sexes","All transmission categories","45",4.9,"922,184"
"HIV diagnoses","2017","Wisconsin","55","55+","All races/ethnicities","Both sexes","All transmission categories","21",1.2,"1,768,412"
"HIV diagnoses","2017","Wisconsin","55","45-54","All races/ethnicities","Both sexes","All transmission categories","42",5.5,"759,236"
"HIV diagnoses","2017","Wisconsin","55","35-44","All races/ethnicities","Both sexes","All transmission categories","39",5.6,"693,965"
"HIV diagnoses","2017","Wisconsin","55","25-34","All races/ethnicities","Both sexes","All transmission categories","90",12.3,"731,678"
"HIV diagnoses","2017","Wisconsin","55","13-24","All races/ethnicities","Both sexes","All transmission categories","67",7.2,"928,231"
"HIV diagnoses","2016","Wisconsin","55","55+","All races/ethnicities","Both sexes","All transmission categories","29",1.7,"1,729,444"
"HIV diagnoses","2016","Wisconsin","55","45-54","All races/ethnicities","Both sexes","All transmission categories","30",3.9,"779,091"
"HIV diagnoses","2016","Wisconsin","55","35-44","All races/ethnicities","Both sexes","All transmission categories","34",4.9,"687,288"
"HIV diagnoses","2016","Wisconsin","55","25-34","All races/ethnicities","Both sexes","All transmission categories","65",8.9,"727,023"
"HIV diagnoses","2016","Wisconsin","55","13-24","All races/ethnicities","Both sexes","All transmission categories","71",7.6,"934,652"
"HIV diagnoses","2015","Wisconsin","55","55+","All races/ethnicities","Both sexes","All transmission categories","15",0.9,"1,689,325"
"HIV diagnoses","2015","Wisconsin","55","45-54","All races/ethnicities","Both sexes","All transmission categories","36",4.5,"797,280"
"HIV diagnoses","2015","Wisconsin","55","35-44","All races/ethnicities","Both sexes","All transmission categories","40",5.8,"688,507"
"HIV diagnoses","2015","Wisconsin","55","25-34","All races/ethnicities","Both sexes","All transmission categories","78",10.7,"726,323"
"HIV diagnoses","2015","Wisconsin","55","13-24","All races/ethnicities","Both sexes","All transmission categories","56",6,"939,013"
"HIV diagnoses","2014","Wisconsin","55","55+","All races/ethnicities","Both sexes","All transmission categories","13",0.8,"1,649,974"
"HIV diagnoses","2014","Wisconsin","55","45-54","All races/ethnicities","Both sexes","All transmission categories","40",4.9,"814,638"
"HIV diagnoses","2014","Wisconsin","55","35-44","All races/ethnicities","Both sexes","All transmission categories","39",5.7,"689,807"
"HIV diagnoses","2014","Wisconsin","55","25-34","All races/ethnicities","Both sexes","All transmission categories","63",8.6,"729,825"
"HIV diagnoses","2014","Wisconsin","55","13-24","All races/ethnicities","Both sexes","All transmission categories","62",6.6,"941,687"
